140,2020-03-09 00:00,'100094','C','AZHAR IQBAL MALIKWAL','MALIKWAL','MALIKWAL','1',0,0,'N','Admin',,10140,,,'1'
141,2020-03-09 00:00,'100140','C','KHAWAJA AMJAD PIND DADANKHAN','PIND DADANKHAN','PIND DADANKHAN','1',0,0,'N','Admin',,10141,,,'1'
142,2020-03-09 00:00,'100009','C','HABIB TRADERS SIALKOT','SIALKOT','SIALKOT','1',0,0,'N','Admin',,10142,,,'1'
143,2020-03-10 00:00,'100127','C','MALIK YASEEN SHAKARGHAR','SHAKARGHAR','SHAKARGHAR','1',0,0,'N','Admin',,10143,,,'1'
144,2020-03-11 00:00,'100237','C','LUCKY SIALKOT',,'SIALKOT','1',0,0,'N','Admin',,10144,,,'1'
145,2020-03-12 00:00,'100060','C','HAJI NAZIR AKHTAR GUJRAT','GUJRAT','GUJRAT','1',0,236000,'N','Admin',,10145,,,'1'
146,2020-03-12 00:00,'100256','C','CH ZEESHAN ZAFAR & SONS',,'HAJRA MUKEEM SHAH','1',0,0,'N','Admin',,10146,,,'1'
147,2020-03-12 00:00,'100022','C','ASIF IQBAL SINDH','SINDH ','SINDH','1',0,0,'N','Admin',,10147,'MAJANDH',,'1'
148,2020-03-12 00:00,'100022','C','ASIF IQBAL SINDH','SINDH ','SINDH','1',0,0,'N','Admin',,10148,'NOKOT',,'1'
149,2020-03-12 00:00,'100022','C','ASIF IQBAL SINDH','SINDH ','SINDH','1',0,0,'N','Admin',,10149,'KOT GHULAM MOHAMMAD',,'1'
150,2020-03-14 00:00,'100011','C','HAJI ZIA PHALIA','PHALIA','PHALIA','1',0,0,'N','Admin',,10150,,,'1'
151,2020-03-15 00:00,'100251','C','NAVEED SOAP MULTAN',,'MULTAN','1',0,0,'N','Admin',,10151,,,'1'
152,2020-03-15 00:00,'100237','C','LUCKY SIALKOT',,'SIALKOT','1',0,180170,'N','Admin',,10152,'SIALKOT',,'1'
153,2020-03-15 00:00,'100237','C','LUCKY SIALKOT','','SIALKOT','1',0,180170,'N','Admin',,10153,'GUJRANWALA',,'1'
154,2020-03-16 00:00,'100012','C','SEASON SOAP LAHORE','LAHORE','LAHORE','1',0,0,'N','Admin',,10154,'Factory',,'1'
155,2020-03-16 00:00,'100021','C','KHAWAJA ABDUL HAQ MANDI BAHAUDDIN','MANDI BAHAUDDIN','MANDI BAHAUDDIN','1',0,0,'N','Admin',,10155,,,'1'
156,2020-03-18 00:00,'100122','C','KHAN TRADERS QDS','QILLA DEEDAR SINGH','QILLA DEEDAR SINGH','1',0,0,'N','Admin',,10156,,,'1'
157,2020-03-19 00:00,'100060','C','HAJI NAZIR AKHTAR GUJRAT','GUJRAT','GUJRAT','1',0,234000,'N','Admin',,10157,,,'1'
158,2020-03-19 00:00,'100098','C','R.A TRADERS GUJRANWALA','GUJRANWALA','GUJRANWALA','1',0,0,'N','Admin',,10158,,,'1'
159,2020-03-19 00:00,'100140','C','KHAWAJA AMJAD PIND DADANKHAN','PIND DADANKHAN','PIND DADANKHAN','1',0,0,'N','Admin',,10159,,,'1'
160,2020-03-21 00:00,'100020','C','RANA SHAHBAZ ZAFARWAL','ZAFARWAL','ZAFARWAL','1',0,0,'N','Admin',,10160,,,'1'
161,2020-03-22 00:00,'100035','C','MALIK HABIB SAMBRIYAL','SAMBRIYAL','SAMBRIYAL','1',0,0,'N','Admin',,10161,,,'1'
162,2020-03-22 00:00,'100154','C','NAWAZ LAHORE',,'LAHORE','1',0,0,'N','Admin',,10162,,,'1'
163,2020-03-22 00:00,'100036','C','SAIF BROTHERS RAILWAY ROAD GUJRAT','GUJRAT','GUJRAT','1',0,0,'N','Admin',,10163,,,'1'
164,2020-03-22 00:00,'100057','C','AFZAL SWEET DINA','DINA','DINA','1',0,0,'N','Admin',,10164,,,'1'
165,2020-03-24 00:00,'100010','C','HAJI YOUNAS MUNGOWAL','MUNGOWAL','MUNGOWAL','1',0,156000,'N','Admin',,10165,,,'1'
166,2020-03-25 00:00,'100060','C','HAJI NAZIR AKHTAR GUJRAT','GUJRAT','GUJRAT','1',0,0,'N','Admin',,10166,,,'1'
167,2020-04-04 00:00,'100005','C','LIAQAT KARYANA STORE CHIMO SEHNA','CHIMO SEHNA','CHIMO SEHNA','1',0,0,'N','Admin',,10167,,,'1'
168,2020-04-05 00:00,'100079','C','HAYAT FAZAL ABBAS WAADI','WAADI SARGHODHA','WAADI SARGHODHA','1',0,0,'N','Admin',,10168,,,'1'
169,2020-04-05 00:00,'100078','C','NEW QADRI KERYANA STORE MUNGOWAL','MUNGOWAL','MUNGOWAL','1',0,0,'N','Admin',,10169,,,'1'
170,2020-04-06 00:00,'100060','C','HAJI NAZIR AKHTAR GUJRAT','GUJRAT','GUJRAT','1',0,0,'N','Admin',,10170,,,'1'
171,2020-04-06 00:00,'100247','C','UNITED SUPER STORE PARIANWALI',,' PARIANWALI','1',0,0,'N','Admin',,10171,,,'1'
172,2020-04-07 00:00,'100014','C','RAEES SODHRA WAZIRABAD','SODHRA','SODHRA','1',0,100000,'N','Admin',,10172,,,'1'
