10047,2021-02-04 00:00,'1','100007','FIRDOUS TRADERS','GHALLAH MANDI','LALAMUSA',,,58400,0,0,58400,'HAMMAD','1','C',47,'03','LET-1222','400002','SALE RTN A/C'
10048,2021-02-06 00:00,'1','100199','MALIK ASHFAQ SHEIKHUPURA',,'SHEIKHUPURA',,,129690,0,0,129690,'HAMMAD','1','C',48,'03',,'400002','SALE RTN A/C'
10049,2021-02-07 00:00,'1','100488','ISHAQ TRADERS GUJRAT MANDI',,'GUJRAT MANDI',,,25500,0,0,25500,'HAMMAD','1','C',49,'03','gts-576','400002','SALE RTN A/C'
10050,2021-02-06 00:00,'1','100140','KHAWAJA AMJAD PIND DADANKHAN','PIND DADANKHAN','PIND DADANKHAN',,,285500,0,0,285500,'USMAN','1','C',50,'03','LET-4538(SHAH SB)','400002','SALE RTN A/C'
10051,2021-02-11 00:00,'1','200033','AL HADI CHEMICALS',,,,,860000,0,0,860000,'HAMMAD','1','C',51,'01','LES-5435(IMRAN)','400002','SALE RTN A/C'
10052,2021-02-16 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,,15600,0,0,15600,'HAMMAD','1','C',52,'03','LES-5435(RAZA SB)','400002','SALE RTN A/C'
10053,2021-02-17 00:00,'1','100007','FIRDOUS TRADERS','GHALLAH MANDI','LALAMUSA',,,57595,0,0,57595,'HAMMAD','1','C',53,'03','LET-1222','400002','SALE RTN A/C'
10054,2021-02-21 00:00,'1','100020','RANA SHAHBAZ ZAFARWAL','ZAFARWAL','ZAFARWAL',,,288237.5,0,0,288237.5,'HAMMAD','1','C',54,'03',,'400002','SALE RTN A/C'
10055,2021-02-23 00:00,'1','100169','SHEIKH MEHMOOD SOAP',,,,,220000,0,0,220000,'HAMMAD','1','C',55,'01','LES-5435','400002','SALE RTN A/C'
10056,2021-02-25 00:00,'1','100336','IMRAN TRADER KAMALIA',,'KAMALIA',,,305730,0,0,356630,'USMAN','1','C',56,'03','MLF-2822','400002','SALE RTN A/C'
10057,2021-03-02 00:00,'1','100007','FIRDOUS TRADERS','GHALLAH MANDI','LALAMUSA',,,39297.43,0,0,39297.43,'HAMMAD','1','C',57,'03','LET-1222','400002','SALE RTN A/C'
10058,2021-03-04 00:00,'1','100201','MUHAMMAD RAFI MUNGOWAL',,'MUNGOWAL',,,20240,0,0,20240,'USMAN','1','C',58,'03','ALI BUTT','400002','SALE RTN A/C'
10059,2021-03-15 00:00,'1','100345','AL MAKKAH TRADERS','SARAE ALAM GIR','SARAE ALAM GIR',,,4080,0,0,4080,'HAMMAD','1','C',59,'03','LES-5435(RAZA BUTT)','400002','SALE RTN A/C'
