10039,3,'DT1002','F','LASHKARA DETERGENT 350/24',223,0,0
10039,4,'DT1001','F','LASHKARA DETERGENT 55/48',35,0,0
10039,5,'DT9002','F','JAGMAG DETERGENT 850/12',109,0,0
10039,6,'DT9001','F','JAGMAG DETERGENT 4KG/6',102,0,0
10039,7,'DT9004','F','JAGMAG DETERGENT 75/120',14,0,0
10039,8,'DT9006','F','JAGMAG DETERGENT 5/6',13,0,0
10040,1,'DW1001','F','TRAIN DISHWASH 130/72',106,0,0
10040,2,'DW2001','F','RING DISHWASH GOLA 130/36',686,0,0
10040,3,'DW5001','F','PUNJAB DISHWASH 130/36',341,0,0
10041,1,'DW1003','F','TRAIN DISHWASH 130/36',395,0,0
10041,2,'DW1001','F','TRAIN DISHWASH 130/72',236,0,0
10041,3,'DW1002','F','TRAIN DISHWASH 260/36',607,0,0
10041,4,'DW4004','F','BRILLO DISHWASH LIQUID 500/12 (YELLOW)',8,0,0
10042,1,'DT1006','F','LASHKARA DETERGENT 5KG',6,0,0
10042,2,'DT1004','F','LASHKARA DETERGENT 800/10',247,0,0
10042,3,'DT1002','F','LASHKARA DETERGENT 350/24',535,0,0
10042,4,'DT1001','F','LASHKARA DETERGENT 55/48',24,0,0
10042,5,'DT2003','F','TRAIN DETERGENT 10KG',1,0,0
10042,6,'DT9004','F','JAGMAG DETERGENT 75/120',8,0,0
10042,7,'DT9001','F','JAGMAG DETERGENT 4KG/6',81,0,0
10042,8,'DT9002','F','JAGMAG DETERGENT 850/12',162,0,0
10043,1,'DW1003','F','TRAIN DISHWASH 130/36',465,0,0
10043,2,'DW1002','F','TRAIN DISHWASH 260/36',860,0,0
10043,3,'DW4006','F','BRILLO DISHWASH LIQUID 500/12 (ORANGE)',91,0,0
10043,4,'DW5002','F','PUNJAB DISHWASH 260/36',396,0,0
10043,5,'DW4004','F','BRILLO DISHWASH LIQUID 500/12 (YELLOW)',48,0,0
10044,1,'DT1003','F','LASHKARA DETERGENT 4KG /10',11,0,0
