10092,6,'PBB026','BOX BOARD 27*39 230 GRAM','KG',78,1266,98748,0,0,0,
10092,7,'PBB024','BOX BOARD 29.5*41 230 GRAM','KG',78,1427,111306,0,0,0,
10093,1,'PR0004','PAPER REEL SIZE 38','PCS',44,719,31636,0,0,0,
10093,2,'PR0004','PAPER REEL SIZE 38','PCS',44,753,33132,0,0,0,
10093,3,'PR0018','PAPER REEL SIZE 34','KG',44,649,28556,0,0,0,
10093,4,'PR0018','PAPER REEL SIZE 34','KG',44,648,28512,0,0,0,
10093,5,'PR0009','PAPER REEL SIZE 29.5','KG',44,548,24112,0,0,0,
10093,6,'PR0009','PAPER REEL SIZE 29.5','KG',44,550,24200,0,0,0,
10093,7,'PR0019','PAPER REEL SIZE 17','KG',44,319,14036,0,0,0,
10093,8,'PR0020','PAPER REEL SIZE 33','KG',44,602,26488,0,0,0,
10093,9,'PR0002','PAPER REEL SIZE 19','KG',44,361,15884,0,0,0,
10093,10,'PR0002','PAPER REEL SIZE 19','KG',44,375,16500,0,0,0,
10093,11,'PR0012','PAPER REEL SIZE 28','KG',44,564,24816,0,0,0,
10093,12,'PR0017','PAPER REEL SIZE 26','KG',44,481,21164,0,0,0,
10093,13,'PR0012','PAPER REEL SIZE 28','KG',44,544,23936,0,0,0,
10093,14,'PR0017','PAPER REEL SIZE 26','KG',44,476,20944,0,0,0,
10093,15,'PR0017','PAPER REEL SIZE 26','KG',44,472,20768,0,0,0,
10094,1,'RM0017','SILICATE','KG',18,1545,27810,0,0,0,
10095,1,'RM0007','SALT','KG',7,12000,84000,0,0,0,
10096,1,'MBP001','MARBLE POWDER','KG',1.8,11000,19800,0,0,0,
10097,1,'RM0003','TELCOM POWDER','KG',9,5000,45000,0,0,0,
10098,1,'RM0019','SPECKLES','KG',70,1600,112000,0,0,0,
10099,1,'PR0021','PAPER REEL SIZE 35','KG',44,632,27808,0,0,0,
10099,2,'PR0021','PAPER REEL SIZE 35','KG',44,627,27588,0,0,0,
10099,3,'PR0001','PAPER REEL SIZE 36','KG',44,676,29744,0,0,0,
10099,4,'PR0001','PAPER REEL SIZE 36','KG',44,665,29260,0,0,0,
10099,5,'PR0010','PAPER REEL SIZE 27','KG',44,505,22220,0,0,0,
10099,6,'PR0010','PAPER REEL SIZE 27','KG',44,505,22220,0,0,0,
10099,7,'PR0015','PAPER REEL SIZE 22','KG',44,416,18304,0,0,0,
10099,8,'PR0015','PAPER REEL SIZE 22','KG',44,418,18392,0,0,0,
10099,9,'PR0022','PAPER REEL SIZE 14','KG',44,255,11220,0,0,0,
10100,1,'RM0002','SODA ASH 50KG','BAG',2659,400,1063600,0,0,0,
10101,1,'RM0017','SILICATE','KG',18,916,16488,0,0,0,
10102,1,'MBP001','MARBLE POWDER','KG',1.8,12000,21600,0,0,0,
10103,1,'MBP001','MARBLE POWDER','KG',1.8,10000,18000,0,0,0,
10104,1,'MBP001','MARBLE POWDER','KG',1.8,10000,18000,0,0,0,
10105,1,'RM0003','TELCOM POWDER','KG',9,10000,90000,0,0,0,
10107,1,'RM0017','SILICATE','KG',18,1203,21654,0,0,0,
10108,1,'RM0017','SILICATE','KG',18,300,5400,0,0,0,
10109,1,'RM0017','SILICATE','KG',18,262,4716,0,0,0,
10110,1,'RM0017','SILICATE','KG',18,1228,22104,0,0,0,
10111,1,'RM0017','SILICATE','KG',18,14635,263430,0,0,0,
10112,1,'RM0017','SILICATE','KG',18,906,16308,0,0,0,
10113,1,'RM0005','SODIUM BI CARBONATE','KG',58.8,10000,588000,0,0,0,
10114,1,'PLR001','LEMINATION REEL 7"','INC',398.0342,7,2786,0,0,0,
10114,2,'PLR004','LEMINATION REEL 22"','INC',398.0342,44,17514,0,0,0,
10114,3,'PLR003','LEMINATION REEL 18"','INC',398.0342,36,14329,0,0,0,
10114,4,'PLR002','LEMINATION REEL 10"','INC',398.0342,30,11941,0,0,0,
10115,1,'RM0003','TELCOM POWDER','KG',9,13000,117000,0,0,0,
10116,1,'RM0020','STARCH PACKAGES','KG',114,250,28500,0,0,0,
10117,1,'RM0002','SODA ASH','KG',53.18,20000,1063600,0,0,0,
10118,1,'RM0007','SALT','KG',7,12000,84000,0,0,0,
10119,1,'MBP001','MARBLE POWDER','KG',1.8,35000,63000,0,0,0,
10120,1,'PR0010','PAPER REEL SIZE 27','KG',44,429,18876,0,0,0,
10120,2,'PR0018','PAPER REEL SIZE 34','KG',44,619,27236,0,0,0,
10120,3,'PR0023','PAPER REEL SIZE 15','KG',44,281,12364,0,0,0,
10120,4,'PR0018','PAPER REEL SIZE 34','KG',44,617,27148,0,0,0,
10120,5,'PR0023','PAPER REEL SIZE 15','KG',44,276,12144,0,0,0,
10120,6,'PR0010','PAPER REEL SIZE 27','KG',44,455,20020,0,0,0,
10120,7,'PR0024','PAPER REEL SIZE 37','KG',44,648,28512,0,0,0,
10120,8,'PR0001','PAPER REEL SIZE 36','KG',44,656,28864,0,0,0,
10120,9,'PR0001','PAPER REEL SIZE 36','KG',44,661,29084,0,0,0,
10120,10,'PR0024','PAPER REEL SIZE 37','KG',44,686,30184,0,0,0,
10120,11,'PR0005','PAPER REEL SIZE 30','KG',44,550,24200,0,0,0,
10120,12,'PR0005','PAPER REEL SIZE 30','KG',44,544,23936,0,0,0,
10120,13,'PR0013','PAPER REEL SIZE 25','KG',44,467,20548,0,0,0,
10120,14,'PR0016','PAPER REEL SIZE 20','KG',44,377,16588,0,0,0,
10120,15,'PR0016','PAPER REEL SIZE 20','KG',44,348,15312,0,0,0,
10121,1,'RM0017','SILICATE','KG',18,1525,27450,0,0,0,
10122,1,'RM0017','SILICATE','KG',18,322,5796,0,0,0,
10123,1,'RM0017','SILICATE','KG',18,1625,29250,0,0,0,
10124,1,'RAP009','RAPER RAHIL 400 GRM','KG',490,465.8,228242,0,0,0,
10125,1,'RAP002','RAPER LASHKARA SASHAY 10 RS','KG',475,693.7,329508,0,0,0,
10126,1,'RAP002','RAPER LASHKARA SASHAY 10 RS','KG',475,215.8,102505,0,0,0,
10127,1,'RM0018','UREA ','KG',35.1333,750,26350,0,0,0,
10128,1,'RM0009','GREEN BINTO','KG',5.4,13000,70200,0,0,0,
10129,1,'RM0017','SILICATE','KG',18,1158,20844,0,0,0,
10130,1,'RM0011','STARCH','KG',102,750,76500,0,0,0,
10131,1,'RM0004','SULPHONIC ACID','KG',233,24200,5638600,0,0,0,
10132,1,'RM0030','SLES','KG',262,11000,2882000,0,0,0,
10133,1,'BT0003','GREEN BOTTLE CAP 28MM','PCS',4.5,13400,60300,0,0,0,
10133,2,'BT0002','YELLOW BOTTLE CAP 28MM','PCS',4.5,18300,82350,0,0,0,
10133,3,'BT0001','ORANGE BOTTLE CAP 28MM','PCS',4.5,13000,58500,0,0,0,
10134,1,'LPG001','LPG GASS','LTR',86.678,2405,208461,0,0,0,
10135,1,'LPG001','LPG GASS','LTR',75,2703,202725,0,0,0,
10136,1,'RM0002','SODA ASH 50KG','BAG',2659,400,1063600,0,0,0,
10137,1,'RM0003','TELCOM POWDER','KG',9,11000,99000,0,0,0,
10138,1,'PR0004','PAPER REEL SIZE 38','PCS',44,699,30756,0,0,0,
10138,2,'PR0025','PAPER REEL SIZE 33.5','KG',44,595,26180,0,0,0,
10138,3,'PR0004','PAPER REEL SIZE 38','PCS',44,712,31328,0,0,0,
10138,4,'PR0004','PAPER REEL SIZE 38','PCS',44,691,30404,0,0,0,
10138,5,'PR0017','PAPER REEL SIZE 26','KG',44,482,21208,0,0,0,
10138,6,'PR0017','PAPER REEL SIZE 26','KG',44,480,21120,0,0,0,
10138,7,'PR0011','PAPER REEL SIZE 24','KG',44,467,20548,0,0,0,
10138,8,'PR0017','PAPER REEL SIZE 26','KG',44,465,20460,0,0,0,
10138,9,'PR0017','PAPER REEL SIZE 26','KG',44,502,22088,0,0,0,
10138,10,'PR0011','PAPER REEL SIZE 24','KG',44,445,19580,0,0,0,
10138,11,'PR0016','PAPER REEL SIZE 20','KG',44,371,16324,0,0,0,
10138,12,'PR0016','PAPER REEL SIZE 20','KG',44,377,16588,0,0,0,
10138,13,'PR0017','PAPER REEL SIZE 26','KG',44,494,21736,0,0,0,
10138,14,'PR0025','PAPER REEL SIZE 33.5','KG',44,636,27984,0,0,0,
10138,15,'PR0016','PAPER REEL SIZE 20','KG',44,383,16852,0,0,0,
10139,1,'RM0017','SILICATE','KG',18,13115,236070,0,0,0,
10140,1,'RM0026','CAUSTIC SODA / SODIUM HYDRO OXIDE (NOAH)','KG',37.65,39600,1490940,0,0,0,
10141,1,'RM0017','SILICATE','KG',18,896,16128,0,0,0,
10142,1,'BT0001','ORANGE BOTTLE CAP 35-GRM','PCS',4.5,2000,9000,0,0,0,
10142,2,'BT0002','YELLOW BOTTLE CAP 35-GRM','PCS',4.5,2000,9000,0,0,0,
10142,3,'BT0003','GREEN BOTTLE CAP 35-GRM','PCS',4.5,2000,9000,0,0,0,
10143,1,'MBP001','MARBLE POWDER','KG',1.8,10000,18000,0,0,0,
10144,1,'RM0018','UREA ','KG',34,5000,170000,0,0,0,
10145,1,'RM0017','SILICATE','KG',18,614,11052,0,0,0,
10146,1,'RM0003','TELCOM POWDER','KG',9,12090,108810,0,0,0,
10147,1,'RM0017','SILICATE','KG',18,1218,21924,0,0,0,
10148,1,'MBP001','MARBLE POWDER','KG',1.8,10000,18000,0,0,0,
10149,1,'PR0026','PLASTIC REEL','KG',349.8299,894,312748,0,0,0,
10150,1,'RM0017','SILICATE','KG',21,19690,413490,0,0,0,
10151,1,'LPG001','LPG GASS','LTR',119,1645,195755,0,0,0,
10152,1,'RM0002','SODA ASH','KG',53.18,20000,1063600,0,0,0,
10153,1,'RM0003','TELCOM POWDER','KG',9,11945,107505,0,0,0,
10154,1,'MBP001','MARBLE POWDER','KG',1.8,12000,21600,0,0,0,
10155,1,'RM0004','SULPHONIC ACID','KG',234,29540,6912360,0,0,0,
10156,1,'RM0007','SALT','KG',6.5,12500,81250,0,0,0,
10157,1,'RM0007','SALT','KG',7,12000,84000,0,0,0,
10158,1,'PBB018','BOX BOARD 26*23  210 GRAM','KG',78,1701,132678,0,0,0,
10158,2,'PBB027','BOX BOARD 27*30 210 GRAM','KG',78,1361,106158,0,0,0,
10158,3,'PBB023','BOX BOARD 38*28 210 GRAM','KG',78,980,76440,0,0,0,
10158,4,'PBB028','BOX BOARD 36*28 210 GRAM','KG',78,915,71370,0,0,0,
10158,5,'PBB029','BOX BOARD 20*41 210 GRAM','KG',78,1500,117000,0,0,0,
10158,6,'PBB013','BOX BOARD 19*41  210 GRAM','KG',78,401,31278,0,0,0,
10158,7,'PBB006','BOX BOARD 34*28  210 GRAM','KG',78,735,57330,0,0,0,
10158,8,'PBB010','BOX BOARD 35*25  210 GRAM','KG',78,747,58266,0,0,0,
10158,9,'PBB030','BOX BOARD 37*27 210 GRAM','KG',78,1705,132990,0,0,0,
10159,1,'PR0005','PAPER REEL SIZE 30','KG',47,558,26226,0,0,0,
10159,2,'PR0027','PAPER REEL SIZE 21','KG',47,388,18236,0,0,0,
10159,3,'PR0013','PAPER REEL SIZE 25','KG',47,470,22090,0,0,0,
10159,4,'PR0005','PAPER REEL SIZE 30','KG',47,558,26226,0,0,0,
10159,5,'PR0013','PAPER REEL SIZE 25','KG',47,475,22325,0,0,0,
10159,6,'PR0027','PAPER REEL SIZE 21','KG',47,393,18471,0,0,0,
10159,7,'PR0016','PAPER REEL SIZE 20','KG',47,383,18001,0,0,0,
10159,8,'PR0016','PAPER REEL SIZE 20','KG',47,358,16826,0,0,0,
10159,9,'PR0001','PAPER REEL SIZE 36','KG',47,637,29939,0,0,0,
10159,10,'PR0001','PAPER REEL SIZE 36','KG',47,681,32007,0,0,0,
10159,11,'PR0018','PAPER REEL SIZE 34','KG',47,627,29469,0,0,0,
10159,12,'PR0018','PAPER REEL SIZE 34','KG',47,631,29657,0,0,0,
