10,40,'PBB040','BOX BOARD 23*34 230 GRAM',-2552.19,,,0,0
10,41,'PBB041','BOX BOARD 23*35  210 GRAM',-752.09,,,0,0
10,42,'PBB042','BOX BOARD 28*23  230 GRAM',-3288,,,0,0
10,43,'PBB043','BOX BOARD 29*34  230 GRAM',-2560,,,0,0
10,44,'PBB044','BOX BOARD 26*38  230 GRAM',-5439,,,0,0
10,45,'PBB045','BOX BOARD 27*35  230 GRAM',-15158.63,,,0,0
10,46,'PBB046','BOX BOARD 29*24  230 GRAM',-6290,,,0,0
10,47,'PBB047','BOX BOARD 33*25  230 GRAM',-771,,,0,0
10,48,'PBB048','BOX BOARD 32*28  230 GRAM',-3762.43,,,0,0
10,49,'PBB049','BOX BOARD 17*41 230 GRAM',-393,,,0,0
10,50,'PBB050','BOX BOARD 17*39 230 GRAM',-384,,,0,0
10,51,'PBB051','BOX BOARD 25*23 230 GRAM',-2022.11,,,0,0
10,52,'PBB052','BOX BOARD 31*23 230 GRAM',-2073,,,0,0
10,53,'PBB053','BOX BOARD 22*28 230 GRAM',-1837,,,0,0
10,54,'PBB054','BOX BOARD 31.5*26 230 GRAM',-656,,,0,0
10,55,'PBB055','BOX BOARD 28.5*41 230 GRAM',-737.12,,,0,0
10,56,'PBB056','BOX BOARD 26*35 230 GRAM',-1850,,,0,0
10,57,'PBB057','BOX BOARD 29.5*38 230 GRAM',-2579.41,,,0,0
10,58,'PBB058','BOX BOARD 31.5*25 230 GRAM',-3517,,,0,0
10,59,'PBB059','BOX BOARD 35*27 230 GRAM',-1150,,,0,0
10,60,'PBB060','BOX BOARD 36*29 230 GRAM',-837,,,0,0
10,61,'PBB061','BOX BOARD 30*28 230 GRAM',-997.53,,,0,0
10,62,'PBB062','BOX BOARD 29*35 230 GRAM',-1521,,,0,0
10,63,'PBB063','BOX BOARD 24*35 230 GRAM',-885,,,0,0
10,64,'PBB064','BOX BOARD 25*26 230 GRAM',-192.65,,,0,0
