id,code,name,product_type,warehouse_qty
4228,PSS296,TRAIN BUTKHELA  NO.31 C2 P3 LN,finished,0.0
4229,PSS297,LASHKARA NO.31  C2 P3 LN,finished,0.0
4230,PSS298,TRAIN POWER 9KG C2 P3,finished,0.0
4231,PSS299,TRAIN SPECIAL 4 PACK  026 (BAIZAY WALA) C4 P3 LN NO.35 ASALSIZE,finished,0.0
4232,PSS300,RING  NO.34 C2 P3 LN,finished,0.0
4233,PSS301,RING NO.022 C2 P3 LN,finished,0.0
4234,PSS302,RING  NO.116 C2 P3 LN,finished,0.0
4235,PSS303,BRILLO 7 KG C2 P3 LN,finished,0.0
4236,PSS304,CC LAUNDRY BLACK+YELLOW C2 P3 LN,finished,0.0
4237,PSS305,CC LAUNDRY RED+BLUE  C2 P3 LN,finished,0.0
4238,PSS306,CC LAUNDRY BLACK+YELLOW C2 P5 LN,finished,0.0
4239,PSS307,CC LAUNDRY RED+BLUE  C2 P5 LN,finished,0.0
4240,PSS308,TRAIN  LAUNDRY (WHITE)  C2 P5 LN,finished,0.0
4241,PSS309,PILLOR STAR SOAP C2 P3 LN,finished,0.0
4242,PSS310,LASHKARA 20 KG NO.37 C2 P3 LN,finished,0.0
4243,PSS311,LASHKARA 15 KG C2 P3 LN,finished,0.0
4244,PSS312,LASHKARA 20 KG NO.37 C2 P3 LN,finished,0.0
4245,PSS313,CC SOAP SMALL KHAYYAM,finished,0.0
4246,PSS314,TRAIN BOX BOARD LAUNDRY C2 P5 LN,finished,0.0
4247,PSS315,TRAIN NO.111 C2 P3 LN,finished,0.0
4248,PSS316,CC  NO.12 C2 P3 LN,finished,0.0
4249,PSS317,CC SANDALI NO.1 C2 P3 LN,finished,0.0
4250,PSS318,RING SANDALI NO.1 C2 P3 LN,finished,0.0
4251,PSS319,SUPER LIFE SOAP 60/72 C1 P3 LN,finished,0.0
4252,PSS320,TRAIN NO.024 C2 P3 LN DYE 0022,finished,0.0
4253,PSS321,CC No.34 2c 03LY,finished,0.0
4254,PSS322,TRAIN No.35 C2 P3 LN DYE NO.35 ASAL,finished,0.0
4255,PSS323,JUNGLE 06 C2 P3,finished,0.0
4256,PSS324,JAMAL YELLOW SOAP C2 P3 LN,finished,0.0
4257,PSS325,JAMAL SOAP 40 TAKKI C1 P3 LN,finished,0.0
4258,PSS326,RASHID BEAUTY SOAP 72TIKKI C1 P3 LN,finished,0.0
4259,PSS327,BOXER BEAUTY SOAP 72PCS KHAKI C2 P3 LN,finished,0.0
4260,PSS328,Super Nawaz 40Takki C1 P3 LN,finished,0.0
4261,PSS329,SADAF T20 BLUE+RED C2 P3 LN,finished,0.0
4262,PSS330,CC Fruity Soap Orange 72Pc C4 P3 LN,finished,0.0
4263,PSS331,LASHKARA LAUNDRY NO.66 BLACK TEST LINE C1 P3 LN,finished,0.0
4264,PSS332,CC Fruity Soap Lemon 72Pc C4 P3 LN,finished,0.0
4265,PSS333,CC Fruity Soap Peach 72Pc C4 P3 LN,finished,0.0
4266,PSS334,TRAIN LAUNDRY NEW C2 P3,finished,0.0
4267,PSS335,CC 48 PCS PEACH C4 P3 LN,finished,0.0
4268,PSS336,RING NO.011 C2 P3 LN,finished,0.0
4269,PSS337,CC NO.34 C2 P3 LN,finished,0.0
4270,PSS338,RING NO.49 KHAKI C1 P3 LN,finished,0.0
4271,PSS339,CC 48 PCS ORANGE C4 P3 LN,finished,0.0
4272,PSS340,CC 48 PCS LEMON C4 P3 LN,finished,0.0
4273,PSS341,RING SOAP BAR 50 No.50 TEST LINER C1 P3 LN,finished,0.0
4274,PSS342,TRAIN NO.048 C2 P3 UP2,finished,0.0
4275,PSS343,TRAIN NO.011 SINDH 40 TIKKI C2 P3 UP2,finished,0.0
4276,PSS344,RASHID BEAUTY SOAP 48PC C1 P3 UP1,finished,0.0
4277,PSS345,RING 6KG C2 P3 LN,finished,0.0
4278,PSS346,RING 14KG C2 P3 LN,finished,0.0
4279,PSS347,RING 16KG C2 P3 LN,finished,0.0
4280,PSS348,LASHKARA NO.140 C2 P3 LN,finished,0.0
4281,PSS349,TRAIN SANDALI BAR NO.143  C2 P3 LN,finished,0.0
4282,PSS350,CC NO.140 C2 P3 LN,finished,0.0
4283,PSS351,KAUSAR SABOON 40CAKE C2 P3 LN,finished,0.0
4284,PSS352,KAUSAR SABOON 40CAKE C1 P3 LN,finished,0.0
4285,PSS353,RING NO.140 C2 P3 LN,finished,0.0
4286,PSS354,TAZGI HANDWASH 500ML*6 C1 P3 LN,finished,0.0
4287,PSS355,TRAIN SANDLI NO.111 C2 P3 LN QUETTA,finished,0.0
4288,PSS356,JUNGLE SOAP No.48 C2 p3 LN,finished,0.0
4289,PSS357,PUNJAB NAROL NO.791 C3 P3 LN,finished,0.0
4290,PSS358,PUNJAB NAROL NO.792 C2 P3 LN,finished,0.0
4291,PSS359,JUNGLE NO.0013 C2 P3 LN,finished,0.0
4292,PSS360,TRAIN ASAL NO.35 C2 P3 LN,finished,0.0
4293,PSS361,TRAIN NO.12 C2 P3 LN,finished,0.0
4294,PSS362,RING SOAP 02 C1 P3 LN,finished,0.0
4295,PSS363,TRAIN 8 KG C2 P3 LN,finished,0.0
4296,PSS364,TRAIN TAQAT COLOR NO.34 C2 P3 LN,finished,0.0
4297,PSS365,LASHKARA 6KG C2 P3 LN,finished,0.0
4298,PSS366,TRAIN NO.048 C2 P3 UP2,finished,0.0
4299,PSS367,LASHKARA 145 NEW SIZE C3 P3 LN,finished,0.0
4300,PSS368,TRAIN GUL GULAB C3 P3 LN,finished,0.0
4301,PSS369,BAHAR SOAP 303 NO.0055 C3 P3 LN,finished,0.0
4302,PSS370,TRAIN 6KG 2 COLOUR C2 P3 LN,finished,0.0
4303,PSS371,TRAIN SOAP DYE 021 C2 LN P3,finished,0.0
4304,PSS372,BAHAR SOAP 303 NO.55 C3 P3 LN,finished,0.0
4305,PSS373,BAHAR 303 LANDAURY SOAP NO.56 C3 P3 LN,finished,0.0
4306,PSS374,GUL NAQEEB SOAP 36 CAKE C2 P3 LN(48),finished,0.0
4307,PSS375,JUNGLE NO.111 C2 P3 LN,finished,0.0
4308,PSS376,BRILLO FRUTI SOAP ORANGE 48PCS C4 P3 LN,finished,0.0
4309,PSS377,JUNGLE  NO.15 C2 P3 LN,finished,0.0
4310,PSS378,HOME NATIONAL SOAP 30CAKES C2 P3 LN,finished,0.0
4311,PSS379,HOME NATIONAL SOAP 24CAKES C2 P3 LN,finished,0.0
4312,PSS380,PUNJAB DARJA NO.1 DEY NO.35 ASAL C4 P3 LN,finished,0.0
4313,PSS381,TOOR SOAP 20 CAKES C2 P3 LN (NEW SIZE),finished,0.0
4314,PSS382,LASHKARA 67NO C2 P3 LN,finished,0.0
4315,PSS383,NASEEM SABOON 40 CAKE C1 P3 LN (DIE ADIL 150GM),finished,0.0
4316,PSS384,TRAIN 8KG GREEN P4 C3 LN,finished,0.0
4317,PSS385,LASHKARA 20 TIKKKI SARHAD SIZE C2 P3 LN,finished,0.0
4318,PSS386,"JUNGLE 786, KHAKI SADA P3,LN",finished,0.0
4319,PSS387,"KHAKI SADA CTN, 34 NO DIE P3, LN",finished,0.0
4320,PSS388,"KHAKI SADA CTN,35 NO ASAL DIE,P3 LN",finished,0.0
4321,PSS389,"KHAKI SADA CTN, 9KG DIE P3 LN",finished,0.0
4322,PSS390,"RING 141, C2, P3 LN",finished,0.0
4323,PSS391,LASHKARA SOAP 20 CAKES DYE 011 SINDH C2 P3 LN,finished,0.0
4324,PSS392,KASHISH SOAP C2 P3 LN DIE 35 ASAL,finished,0.0
4325,PSS393,TRAIN TAQAT COLOR DYE NO.35 ASAL C2 P3 LN,finished,0.0
4326,PSS394,JUNGLE #35 SINDH C2 P3 LN,finished,0.0
4327,PSS395,KASHISH SOAP NO.34 C2 P3 LN,finished,0.0
4328,PSS396,KASHISH SOAP 9KG DYE P3 C2 LN,finished,0.0
4329,PSS397,TRAIN STAR LAUNDRY SOAP C1 P5 LN,finished,0.0
4330,PSS398,RING SOAP 14KG C2 P3 LN,finished,0.0
4331,PSS399,RING SOAP 12KG C2 P3 LN,finished,0.0
4332,PSS400,LASHKARA SOAP DIE JUNGLE 00052 C2 P3 LN,finished,0.0
4333,PSS401,RING SOAP DIE 8 KG C2 P3 LN,finished,0.0
4334,PSS402,CC BEAUTY SOAP115/48 CAKE KHAKI C1 P3 LN,finished,0.0
4335,PSS403,TRAIN SOAP DIE POWER 20 TIKKI C2 P3 LN,finished,0.0
4336,PSS404,SADA CARTON KHAKI DEY NO#35 SINDH,finished,0.0
4337,PSS405,SADA CARTON CBB DEY NO#35 SINDH,finished,0.0
4338,PSS406,TRAIN SOAP 0022 C2 P3,finished,0.0
4339,PSS407,LASHKARA LAUNDERY NO#66 C1 P3 LN (CBB),finished,0.0
4340,PSS408,KASHISH SOAP DEY NO#35 sindh C2 P3,finished,0.0
4341,PSS409,CC BEAUTY SOAP 72PCS KHAKI C 1 P3 LN,finished,0.0
4342,PSS410,TRAIN SOAP KHAKI SADA NO#116 P3,finished,0.0
4343,PSS411,LASHKARA SOAP SADA CTN 032 DIY P3,finished,0.0
4344,PSS412,LASHKARA NO#032 C2 P3 LN,finished,0.0
4345,PSS413,RING SARHAD SIZE C2 P3 LN,finished,0.0
4346,PSS414,LASHKARA SOAP 011 DIE C2 P3 LN,finished,0.0
4347,PSS415,JUNGLE 0055 C2 P3 LN,finished,0.0
4348,PSS416,TRAIN TAQAT COLOUR 9 KG C2 P3 LN,finished,0.0
4349,PSS417,TRAIN 34 NO. C2 P3 LN,finished,0.0
4350,PSS418,TRAIN 35 SINDH C2 P3 LN,finished,0.0
4351,PSS419,TRAIN 111 DIE 143 NO.C2 P3 LN,finished,0.0
4352,PSS420,TRAIN 111 RED DIE 15 NO. C2 P3 LN,finished,0.0
4353,PSS421,TRAIN 111 RED DIE 12 NO.LASHKARA C2 P3 LN,finished,0.0
4354,PSS422,JUNGLE DIE 140 C2 P3 LN,finished,0.0
4355,PSS423,LASHKARA NO.113 C3 P3 LN,finished,0.0
4356,PSS424,VINUS SOAP DEY NO.35 SINDH C2 P3,finished,0.0
4357,PSS425,LASHKARA SOAP DEY-024 C2 P3 LN,finished,0.0
4358,PSS426,KHAKI  SADA CTN DEY TRAIN SARHAD SIZE,finished,0.0
4359,PSS427,KHAKI SADA CTN  TRAIN SARHAD DEY,finished,0.0
4360,PSS428,BAHAR 303 LAUNDRY SOAP DEY JUNGLE 18KG,finished,0.0
4361,PSS429,TRAIN LAUNDRY KHAKI P3 C2,finished,0.0
4362,PSS430,BILLI NAROL 40 TIKKI P3 C2,finished,0.0
4363,PSS431,BILLI NAROL 40 TIKKI C2 P3 (DEY TRAIN LAUNDRY),finished,0.0
4364,PSS432,BILLI NAROL 40 TIKKI (DEY TRAIN 059) C2 P3,finished,0.0
4365,PSS433,BILLI NAROL 40 TIKKI RED DEY NO.021  C2 P3,finished,0.0
4366,PSS434,BILLI SUPREME QUALITY SOAP 40 TIKKI C3 P3,finished,0.0
4367,PSS435,LASHKARA 140 DEY 141 C2 P3,finished,0.0
4368,PSS436,BILLI NAROL 40 TIKKI RED  C2 P3,finished,0.0
4369,PSS437,SPICAL TRAIN SOAP DEY#143 C2 P3,finished,0.0
4370,PSS438,SADA DABA DEY 9KG,finished,0.0
4371,PSS439,KHAKI SADA CTN DEY 8KG,finished,0.0
4372,PSS440,LASHKARA SOAP NO.12 NEW SIZE,finished,0.0
4373,PSS441,TRAIN MARKA NAROL DEY 9KG P3 C2,finished,0.0
4374,PSS442,LASHKARA SOAP DEY 8KG TRAIN C2 P3,finished,0.0
4375,PSS443,CC LAUNDRY (NEW SIZE CBB) P5 C2,finished,0.0
4376,PSS444,TRAIN SOAP NO.65 (DEY LASHKARA) C2 P3,finished,0.0
4377,PSS445,TRAIN SANDALI BAR NO.111 (DEY MULTAN 20 CAKE),finished,0.0
4378,PSS446,GHAZI 6KL C4 P3 LN,finished,0.0
4379,PSS447,BILLI NAROL DEY NO.143 C2 P3 LN,finished,0.0
4380,PSS448,KHAKI SADA CTN (DEY LASHKARA NO.0013) P3,finished,0.0
4381,PSS449,ASKARI SOAP DEY NO.143 C2 P3,finished,0.0
4382,PSS450,ABBASI SOAP DEY SANDALI NO.02 C2 P3,finished,0.0
4383,PSS451,ALVI G SOAP C2 P3,finished,0.0
4384,PSS452,JUNGLE SOAP DEY NO.141 C2 P3,finished,0.0
4385,PSS453,KHAKI SADA CTN DEY TRAIN 6KG,finished,0.0
4386,PSS454,TRAIN BUTKHELA DEY SANDALI NO.2 C2 P3 LN,finished,0.0
4387,PSS455,TRAIN SOAP NO.011 NEW,finished,0.0
4388,PSS456,JUNGLE PRINTING DEY NO.17,finished,0.0
4389,PSS457,BILLI NAROL DEY ALVI,finished,0.0
4390,PSS458,BILLI NAROL DEY SANDALI NO.2,finished,0.0
4391,PSS459,TOOR NAROL 20 TIKKI  NEW SIZE C2 P3,finished,0.0
4392,PSS460,NASEEM NAROL 20 TIKKI  NEW SIZE C2 P3,finished,0.0
4393,PSS461,LASHKARA 100GRAM C2 P3,finished,0.0
4394,PSS462,LASHKARA NO.17 NEW SIZE,finished,0.0
4395,PSS463,LASHKARA SOAP DIE 8 KG C2 P3 LN,finished,0.0
4396,PSS464,BILLI SUPREME DEY 36 TIKKI MULTAN C2 P3,finished,0.0
4397,PSS465,CC SANDALI NO.141 C2 P3,finished,0.0
4398,PSS466,TRAIN 12KG C2 P3,finished,0.0
4399,PSS467,HOME NATIONAL SOAP DYE # 47 LASHKARA C2 P3,finished,0.0
4400,PSS468,CC NO.111 C2 P3,finished,0.0
4401,PSS469,BILLI SOAP PRINTINF DIE TRAIN SANDALI NO.1,finished,0.0
4402,PSS470,BILLI SUPREME (DEY BRILLO 4 PACK) C3 P3,finished,0.0
4403,PSS471,LASHKARA SOAP DYE TRAIN 059 C2 P3,finished,0.0
4404,PSS472,TRAIN SOAP DEY#NEW NASEEM 20 TIKKI C2 P3,finished,0.0
4405,PSS473,TRAIN SOAP NO.150 C2 P3,finished,0.0
4406,PSS474,RING SOAP DEY SANDALI NEW SIZE NO#1,finished,0.0
4407,PSS475,LASHKARA SOAP DYE RING NO.50,finished,0.0
4408,PSS476,BAHAR NO.303 DARJA AWAL C2 P3,finished,0.0
4409,PSS477,BAHAR NO.303 SUPREME C2 P3,finished,0.0
4410,PSS478,BAHAR SUPER POWER NO#303 C2,finished,0.0
4411,PSS479,BAHAR NO.303 NEW DEY NO.17 C1 P3,finished,0.0
4412,PSS480,TRAIN SOAP NEW SIZE C2 P3,finished,0.0
4413,PSS481,TRAIN111 DYE TRAIN 059 C2 P3,finished,0.0
4414,PSS482,TRAIN BATKHELA DYE 059 C2 P3,finished,0.0
4415,PSS483,TRAIN SOAP DYE BRILLO 4 PACK C4 P3,finished,0.0
4416,PSS484,LASHKARA NO.1 C2 P3,finished,0.0
4417,PSS485,TRAIN 12KG ORANGE C2 P3,finished,0.0
4418,PSS486,RING SOAP DYE 059 C2 P3,finished,0.0
4419,PSS487,RING SOAP DYE NEW POWER 20 TIKKI C2 P3,finished,0.0
4420,PSS488,LASHKARA 100 GRAM C2 P3 (UNCOATED BOARD),finished,0.0
4421,PSS489,TRAIN 111 DIE LINE,finished,0.0
4422,PSS490,JUNGLE SOAP NO.12 NEW SIZE,finished,0.0
4423,PSS491,TRAIN 0022 NEW (UNCOTED BOARD) C2 P3,finished,0.0
4424,PSS492,JUNGLE NO.032 C2 P3 LN,finished,0.0
4425,PSS493,LASHKARA PRINTING DEY SANDALI NO.2 C2 P3 LN,finished,0.0
4426,PSS494,TRAIN NO.36 C2 P3,finished,0.0
4427,PSS495,BAHAR NO.36 C2 P3,finished,0.0
4428,PSS496,JUNGLE SOAP DIE 0022 C2 P3,finished,0.0
4429,PSS497,CC 111 DIE NO.15 LASHKARA C2 P3,finished,0.0
4430,PSS498,CC 111 DIE BAHAR 303 DARJA AWAL C2 P3,finished,0.0
4431,PSS499,KHAKI SADA CTN DIE TRAIN 6KG P3,finished,0.0
4432,PSS500,KHAKI SADA CTN DIE LASHKARA NO.15 P3,finished,0.0
4433,PSS501,LASHKARA NO. 0022 C2 P3,finished,0.0
4434,PSS502,TRAIN#111 DYE NO.021 C2 P3,finished,0.0
4435,PSS503,LASHKARA PRINTING DYE 8KG C2 P3,finished,0.0
4436,PSS504,TRAIN LAUNDRY KHAKI C2 P3,finished,0.0
4437,PSS505,CC KHAYAM SMALL NEW SIZE C2 P3,finished,0.0
4438,PSS506,BRILLO 4 PACK DYE SANDALI#1 C2 P3,finished,0.0
4439,PSS507,CC BEAUTY SOAP 80/48 PACK C1 P3 KRAFT,finished,0.0
4440,PSS508,TAZGI BEAUTY SOAP 90/48 P KHAKI P3 C1,finished,0.0
4441,PSS509,TRAIN 71 NO.C2 P3,finished,0.0
4442,PSS510,TRAIN SOAP NO.70 C2 P3,finished,0.0
4443,PSS511,RING#58 C2 P3,finished,0.0
4444,PSS512,TRAIN #58 C2 P3,finished,0.0
4445,PSS513,RING#57 NEW C2 P3,finished,0.0
4446,PSS514,BAHAR SOAP DIE POWER 20 TIKKI C2 P3 LN,finished,0.0
4447,PSS515,VINUS SOAP DEY RING#140 C2 P3,finished,0.0
4448,PSS516,CC BEAUTY SOAP 80/72 KHAKI C1 P3,finished,0.0
4449,PSS517,CALEY BEATY SOAP 72PCS LARGE KHAKI C2 P3,finished,0.0
4450,PSS518,CALEY BEATY SOAP 72PCS SMAL KHAKI C2 P3,finished,0.0
4451,PSS519,GUL KHUSHBO SOAP DEY H/NATIONAL 30 CAKE C2 P3,finished,0.0
4452,PSS520,TAZGI BEAUTY SOAP 125G/72PCS C1 P3 KHAKI,finished,0.0
4453,PSS521,LASHKARA SOAP 011 DIE SINDH C2 P3 LN,finished,0.0
4454,PSS522,RING SOAP DYE NO.36 TRAIN C2 P3,finished,0.0
4455,PSS523,BRILLO DYE SANDALI NO.1 C3 P3 LN,finished,0.0
4456,PSS524,CC BEAUTY SOAP 144 PCS KHAKI C1 P3,finished,0.0
4457,PSS525,TRAIN 6KG BLUE C2 P5,finished,0.0
4458,PSS526,NASEEM NAROL 20 TIKKI DIE TRAIN NO.58 C2 P3,finished,0.0
4459,PSS527,BAHAR 303 DEY NO.58 TRAIN C2 P3,finished,0.0
4460,PSS528,GUL KHUSHBO SOAP DEY H/M 30 CAKE C3 P3,finished,0.0
4461,PSS529,GUL KHUSHBO SOAP NO.011 SINDH DIE P3 C3,finished,0.0
4462,PSS530,CC BEAUTY 80/48 NEW SIZE KHAKI C1 P3,finished,0.0
4463,PSS531,GUL KHUSHBO SOAP (H/M 24PCS DIE) P3 C3,finished,0.0
4464,PSS532,TRAIN SOAP DEY TOMATO C2 P3,finished,0.0
4465,PSS533,ENGLAND BEAUTY SOAP 48 TIKK C1 P3,finished,0.0
4466,PSS534,TRAIN BUTKHELA DEY NO.70 C2 P3,finished,0.0
4467,PSS535,BAHAR SOAP DEY LASHKARA NO.15 C2 P3,finished,0.0
4468,PSS536,VENUS SOAP NO.34 C2 P3,finished,0.0
4469,PSS537,VENUS 90/40 NO. 23 DEY C2 P3,finished,0.0
4470,PSS538,TAZGI BEAUTY 125/48 NEW SIZE KRAFT C1 P3,finished,0.0
4471,PSS539,VENUS SOAP DEY NO.140 C2 P3,finished,0.0
4472,PSS540,VENUS SOAP DEY NO.35 SINDH C2 P3,finished,0.0
4473,PSS541,VENUS SOAP DEY NO.35 ASAL C2 P3,finished,0.0
4474,PSS542,BRILLO NAROL NO#1 C1 P3 KHAKI,finished,0.0
4475,PSS543,BRILLO NAROL NO#791 C1 P3 KHAKI,finished,0.0
4476,PSS544,GUL KHUSHBO SOAP NO.011 SINDH DEY C3 P3,finished,0.0
4477,PSS545,TRAIN NO.70 SADA CTN P3,finished,0.0
4478,PSS546,LASHKARA NO.12 NEW SIZE C2 P3,finished,0.0
4479,PSS547,TRAIN NAROL 793  SADA P3,finished,0.0
4480,PSS548,TRAIN NAROL 792 SADA P3,finished,0.0
4481,PSS549,BAHAR SOAP DEY JUNGLE 18KG C3 P3,finished,0.0
4482,PSS550,CC SANDALI SOAP CODE NO.20 C2 P3,finished,0.0
4483,PSS551,VENUS SOAP CODE NO.20 C2 P3,finished,0.0
4484,PSS552,LASHKARA NO. 49 200/36 SADA P3 LN,finished,0.0
4485,PSS553,VENUS FRUITY SOAP 48CAKE LEMON C4 P3,finished,0.0
4486,PSS554,VENUS FRUITY SOAP 48CAKE ORANGE C4 P3,finished,0.0
4487,PSS555,VENUS SOAP NO.70 C2 P3,finished,0.0
4488,PSS556,BAHAR SOAP NO.49 KRAFT C1 P3 LN,finished,0.0
4489,PSS557,BAHAR SOAP DEY NO.17 NEW C2 P3,finished,0.0
4490,PSS558,TRAIN NAROL CODE.101 C1 P3,finished,0.0
4491,PSS559,TRAIN NAROL CODE.100 C1 P3,finished,0.0
4492,PSS560,VENUS SOAP DYE 9KG C2 P3,finished,0.0
4493,PSS561,BAHAR SOAP DYE #15 ASAL C3 P3,finished,0.0
4494,PSS562,VENUS SOAP NO.141 C2 P3,finished,0.0
4495,PSS563,TRAIN SOAP DYE POWER NEW C2 P3,finished,0.0
4496,PSS564,HIMALAYA SOAP DYE NO.70 C1 P3,finished,0.0
4497,PSS565,KOHSAR SOAP C4 P3 (UBB),finished,0.0
4498,PSS566,VENUS SAOP (DYE 792) C2 P3,finished,0.0
4499,PSS567,RASITA SAVOON 60 TIKKI KHAKI C1 P3,finished,0.0
4500,PSS568,TRAIN SUPER QUALITY DYE NO.026 C4 P3,finished,0.0
4501,PSS569,SADA CTN TRAIN NO.36 SINDH,finished,0.0
4502,PST001,CARTON FOR TUBE ASCENDO PRINT GRY/BLU 470*365*240 MM,finished,0.0
4503,PST002,CARTON KHAKI MAGNUM FOR TUBE 470*365*240MM F13/14,finished,0.0
4504,PST003,CARTON KHAKI 470*365*240 MM (CA18)AMIX 5PLY C1,finished,0.0
4505,PST004,CARTON SERVIS TUBE PRINT 470*365*240MM BOTH WHITE SIDE,finished,0.0
4506,PST005,CARTON KHAKI MAGNUM FOR TUBE 470*365*240MM 90/90-18,finished,0.0
4507,PST006,CARTON FR13/14 JFF PRINT 470*365*240MM,finished,0.0
4508,PST007,CARTON KHAKI 470*365*240 MM (CA14)AMIX 5PLY C1,finished,0.0
4509,PST008,5 PLY CARTON FOR DAMPER 70 CC 16*12*10 KHAKI C 1 P 5,finished,0.0
4510,PST009,WRAPPER POLY FILM 2.25/2.50-17 BUTYL TUBE BAG,finished,0.0
4511,PST010,CARTON KHAKI (CJ18) 470*365*240MM,finished,0.0
4512,PST011,CARTON KHAKI (CA19) 470*365*240MM,finished,0.0
4513,PST012,CARTON KHAKI (CJ17) 470*365*240MM,finished,0.0
4514,PST013,SPACER VARIANT 2,finished,0.0
4516,PST015,WRAPPER DURE MOTO PARTS 3-00-18,finished,0.0
4517,PST016,WRAPPER SERVIS DAMPE RUBBER 70CC,finished,0.0
4519,PST018,MOTORCYCLE CHAIN & SPROCKET KIT BL 70CC,finished,0.0
4520,PST019,M.CTN CHAIN & SPROCKET KIT 360*195*195,finished,0.0
4521,PST020,WRAPPER GRAPKS CAMARA DEAR GRA 19-90/90-19,finished,0.0
4522,PST021,WRAPPER GRAPKS CAMARA DEAR GRA 18.400-18,finished,0.0
4523,PST022,WRAPPER GRAPKS CAMARA DEAR GRA 18-300-18,finished,0.0
4524,PST023,WRAPPER GRAPKS CAMARA DEAR GRA 14-300-14,finished,0.0
4542,PTF018,TARANUM BLENDER CTN 3 IN 1 P4 C3 LY,finished,0.0
4547,PTM,TALHA Black pepper 25GRAM*144 PACK C4 P5,finished,0.0
4548,PTM001,TALHA FOODS MASALA CTN 100/125/500GM C2 P5 LN,finished,0.0
4549,PTM002,TALHA QASURI METHI 25GRAM/96PACK P3,finished,0.0
4550,PTM003,TALHA SMALL SADA CTN 1KG/12PACK,finished,0.0
4551,PTM004,TALHA MEDIUM SADA CTN 900 GRAM,finished,0.0
4552,PTM005,TALHA LARGE SADA CTN 1KG/16PACK,finished,0.0
4553,PTM006,SUPER STAR MUSTARD OIL 200ML*26 C2 P3,finished,0.0
4554,PTM007,SUPER STAR MUSTARD OIL 500ML C2 P3,finished,0.0
4555,PTM009,TALHA MASALA PURE 99%,finished,0.0
4556,PTM010,TALHA VINEGAR CTN C2 P5,finished,0.0
4557,PTM011,TALHA SALT C4 P5,finished,0.0
4558,PTM012,TALHA VERMICELLI C2 P5,finished,0.0
4559,PTM013,TALHA MASALA MIX CTN C2 P5,finished,0.0
4560,PTM014,TALHA MIX ACHAR CTN 288 PCS C2 P5,finished,0.0
4561,PTM015,TALHA MASALA CTN HALDI& MIRCH DALIYA C2 P5,finished,0.0
4562,PTM016,TALHA MASALA 8/12GRAM C2 P5,finished,0.0
4563,PTM017,TALHA TOMATO/CHILLI KETCHUP 30G/288PC CTN C2 P5,finished,0.0
4564,PTM018,TALHA MASALA 100/500 GRM CTN C2 P5,finished,0.0
4565,PTM019,TALHA CTN KHEER MIX C2 P5,finished,0.0
4566,PTM020,TALHA MUSTARD OIL 1000 ML (CBB) C2 P3,finished,0.0
4567,PTM021,TALHA TOMATO KETCHUP 250/500 GRAM C2 P5,finished,0.0
4568,PTM022,TALHA TOMATO KETCHUP 1KG*12 PACK,finished,0.0
4569,PTM023,CUSTARD POWDER 120*96 PACKS C2 P5,finished,0.0
4570,PTM024,CUSTARD POWDER 300 GRAM *48 PACK C2 P5,finished,0.0
4571,PTM025,TALHA MASALAY 1KG*12 PACK C2 P5,finished,0.0
4572,PTM026,TALHA KETCHUP/SIRKA 5KG*4 PACK  C2 P5,finished,0.0
4573,PTM027,TALHA MASALA 500/200/100 GRAM C 2 P3 KHAKI,finished,0.0
4574,PTM028,TALHA MASALA 200/100 GRAM C 2 P 5,finished,0.0
4575,PTM029,TALHA VERMICELLI 150*72PCS C2 P5,finished,0.0
4576,PUC001,HAIR REMOVER CREAM CTN SADA P3,finished,0.0
4581,PWF005,"KIRAN SOAP 20CAKES,6KG C2 P3 LN",finished,0.0
4583,PWF007,G.N Power Detergent Khaki P5 700 grm,finished,0.0
4584,PWF008,SADA KHAKI CARTON 5 PLY,finished,0.0
4585,PWF009,SADA CTN (BOX BOARD) P5,finished,0.0
4587,PWF011,G.N DETERGANT 36 PCS KHAKI P5 C1,finished,0.0
4588,PWF012,"KIRAN SOAP 40CAKES,8KG C1 P3",finished,0.0
4591,RAP 070,SHINEX RAPER,finished,0.0
4592,RAP 072,MONILITH GLUE RAPER,finished,0.0
4593,RAP0001,RAPER PAKEEZA REFINED 800GRAMS,finished,0.0
4595,RAP0010,RAPER RING GOLA 130/36,finished,0.0
4596,RAP0011,RAPER RING 130/36,finished,0.0
4597,RAP0012,RAPER RING 260/36,finished,0.0
4600,RAP003-1,RAPER LASHKARA 400 GRM,finished,0.0
4601,RAP003-2,RAPER LASHKARA 500GRM,finished,0.0
4602,RAP004,RAPER RING DISHWASH RS.10 (GREEN),finished,0.0
4604,RAP0051,PAPER REEL SIZE 12 (F & SF),finished,0.0
4608,RAP009,RAPER RAHIL 400 GRM,finished,0.0
4626,RAP027,RAPER COTTON DISHWASH SASHAY 10 RS,finished,0.0
4628,RAP029,BAHAR OIL SLEAVE 250ML,finished,0.0
4629,RAP030,BACHAT DISHWASH RAPER RS.10,finished,0.0
4630,RAP031,BRILLO DETERGENT BAG 4 KG,finished,0.0
4633,RAP034,RAPER PAIRACON DISHWASH RS.10,finished,0.0
4634,RAP035,RAPER PAIRACON DISHWASH RS.20,finished,0.0
4636,RAP037,RAPER VANIZA D/W SMALL,finished,0.0
4637,RAP038,RAPER VANIZA D/W LARGE,finished,0.0
4640,RAP041,RAPER BACHAT DETERGENT SASHAY RS. 10,finished,0.0
