type,group,code,name,opening,current,active,children
Liability,Liabilities,200066,BISMILLAH ENGINEERING LAHORE,0.0,0.0,False,0
Liability,Liabilities,200067,AZIZ PACKAGES,0.0,0.0,False,0
Liability,Liabilities,200069,AZAM SB,0.0,0.0,False,0
Liability,Liabilities,200070,IMPORT OF MACHINERY (SOAP),0.0,0.0,False,0
Liability,Liabilities,200071,IMPORT OF MACHINERY (FLEXO),0.0,0.0,False,0
Liability,Liabilities,200072,TAJ ENGINEERING PESHAWAR,0.0,0.0,False,0
Liability,Liabilities,200073,FINE ARTS,0.0,0.0,False,0
Liability,Liabilities,200074,GUJRAT QAYYUM GOODS FORWARDING CO.,0.0,0.0,False,0
Liability,Liabilities,200075,PRIME CONCRETE COMPANY GUJRAT,0.0,0.0,False,0
Liability,Liabilities,200077,IBRAHIM PAPERS MILLS C/O ATTA ULLAH,0.0,0.0,False,0
Liability,Liabilities,200078,PORSCHET PIERRES,0.0,0.0,False,0
Liability,Liabilities,200079,YASIN CORPORATION MULTAN,0.0,0.0,False,0
Liability,Liabilities,200080,ALTAF PRESS,0.0,0.0,False,0
Liability,Liabilities,200081,DD CAPITAL ACCOUNT,0.0,0.0,False,0
Liability,Liabilities,200083,AHMAD UMAIR SULPHONIC,0.0,0.0,False,0
Liability,Liabilities,200085,AHSAN ELECTRIC STORE GUJRANWALA,0.0,0.0,False,0
Liability,Liabilities,200086,FUZAIL SB KARACHI,0.0,0.0,False,0
Liability,Liabilities,200087,BAO BASHIR PAPERS LAHORE,0.0,0.0,False,0
Liability,Liabilities,200088,ABDULLAH CCTV,0.0,0.0,False,0
Liability,Liabilities,200091,HERO DETERGENT MULTAN,0.0,0.0,False,0
Liability,Liabilities,200092,PARACHA CHEMICALS FAISALABAD,0.0,0.0,True,0
Liability,Liabilities,200093,DHL PAKISTAN,0.0,0.0,False,0
Liability,Liabilities,200095,UMER ENTERPRISES,0.0,0.0,False,0
Liability,Liabilities,200100,MODERN CHEMICALS,0.0,0.0,False,0
Liability,Liabilities,200101,ZAM ZAM PLASTIC CONTAINER LAHORE,0.0,0.0,False,0
Liability,Liabilities,200102,HAFIZ WAQAS WALL REPAIR,0.0,0.0,False,0
Liability,Liabilities,200103,JAPAN POWER PLANT (LABSA PLANT TANK),0.0,0.0,False,0
Liability,Liabilities,200104,USMAN LABSA PLANT,0.0,0.0,False,0
Liability,Liabilities,200107,ADNAN KARACHI (PALM ACID),0.0,0.0,False,0
Liability,Liabilities,200110,JABBAR HUSSAIN (PRINTING DYE MAKER),0.0,0.0,True,0
Liability,Liabilities,200111,ARAB PACKAGES MULTAN,0.0,0.0,False,0
Liability,Liabilities,200112,AHMAD FILM PLATE MAKER GUJRANWALA,0.0,0.0,False,0
Liability,Liabilities,200113,IMPORT OF GRAVIURE MACHINE,0.0,0.0,False,0
Liability,Liabilities,200114,SITARA CHEMICALS FAISALABAD,0.0,0.0,False,0
Liability,Liabilities,200118,TRUCK IT IN,0.0,0.0,False,0
Liability,Liabilities,200119,SCAN WORLD FAISALABAD,0.0,0.0,False,0
Liability,Liabilities,200120,SHIEKH USMAN SHARAFAT & BROTHERS,0.0,0.0,False,0
Liability,Liabilities,200121,REHAN SCRAB GUJRAT,0.0,0.0,False,0
Liability,Liabilities,200122,MICRO GRINDING MILL(TALIB SB),0.0,0.0,False,0
Liability,Liabilities,200124,SHAFI SONS LIFTER A/C,0.0,0.0,False,0
Liability,Liabilities,200125,KAS CHEMICALS KARACHI,0.0,0.0,False,0
Liability,Liabilities,200126,PERVAIZ TRADERS FLEXO SHAHDRA,0.0,0.0,False,0
Liability,Liabilities,200128,ELITE CHEMICALS,0.0,0.0,False,0
Liability,Liabilities,200130,FAZAL PAPER MILLS,0.0,0.0,False,0
Liability,Liabilities,200131,INTERNATIONAL FRAGNANCE FACTORY,0.0,0.0,False,0
Liability,Liabilities,200133,ADVANCE ELEVATORS SERVICE,0.0,0.0,False,0
Liability,Liabilities,200134,MUHAMMAD SHAKEEL KHAN(LEATHER),0.0,0.0,False,0
Liability,Liabilities,200137,MADINA GODOWNS,0.0,0.0,True,0
Liability,Liabilities,200138,IMPORT OF TAED,0.0,0.0,False,0
Liability,Liabilities,200139,AHMAD CHEMICALS CO,0.0,0.0,False,0
Liability,Liabilities,200143,NAEEM SPECKLES KARACHI,0.0,0.0,False,0
Liability,Liabilities,200144,BLEACHER FILTER MULTAN,0.0,0.0,False,0
Liability,Liabilities,200145,SHAKIR WASTAGE MATERIAL,0.0,0.0,False,0
Liability,Liabilities,200148,SABIR SOAP STONE,0.0,0.0,False,0
Liability,Liabilities,200150,ZIA STONE GRINDING PVT LTD,0.0,0.0,False,0
Liability,Liabilities,200151,PAK GRINDING MILLS,0.0,0.0,False,0
Liability,Liabilities,200152,SHAHBAZ BHALWAL,0.0,0.0,False,0
Liability,Liabilities,200153,ARSHAD DOCTOR BLADE,0.0,0.0,False,0
Liability,Liabilities,200154,RIAZ GUJRANWALA(LAMINATION MACHINE),0.0,0.0,False,0
Liability,Liabilities,200156,FZ ENTERPRISES,0.0,0.0,True,0
Liability,Liabilities,200159,SILK CABLES GUJRANWALA,0.0,0.0,True,0
Liability,Liabilities,200166,H.H PACKAGES,0.0,0.0,False,0
Liability,Liabilities,200167,SHAMOON ZAKI KARACHI,0.0,0.0,True,0
Liability,Liabilities,200168,AMANULLAH SB  (WOOD SUPPLIER),0.0,0.0,False,0
Liability,Liabilities,200169,KHAILLI PACKAGES,0.0,0.0,False,0
Liability,Liabilities,200170,LAL KHAN DEONA MANDI(FIRE WOOD),0.0,0.0,False,0
Liability,Liabilities,200171,ABDUL SAMAD (LEATHER SCRAP),0.0,0.0,True,0
Liability,Liabilities,200172,AHSAN CHEMICALS LAHORE,0.0,0.0,False,0
Liability,Liabilities,200173,MEER JAN KHAN (WOOD SUPPLIER),0.0,0.0,False,0
Liability,Liabilities,200174,BIN RASHEED COLORS & CHEMICALS COMPANY,0.0,0.0,False,0
Liability,Liabilities,200177,REHAB INTERTRADE,0.0,0.0,False,0
Liability,Liabilities,200178,LAHORE PLAS PACKAGING,0.0,0.0,False,0
Liability,Liabilities,200179,AZHAR GRINDING MILLS,0.0,0.0,False,0
Liability,Liabilities,200181,MAMMAL PAPER FACTORY,0.0,0.0,False,0
Liability,Liabilities,200182,PARACHA SOAP & CHEMICALS INDUSTRIES,0.0,0.0,False,0
Liability,Liabilities,200184,MAKKA DYE MAKER(M.ARIF),0.0,0.0,False,0
Liability,Liabilities,200185,MUBASHIR SB (WOOD SUPPLIER),0.0,0.0,False,0
Liability,Liabilities,200186,MAKKA HARDWARE (PAINT) GUJRAT,0.0,0.0,False,0
Liability,Liabilities,200191,M&S PACKAGING PVT LTD,0.0,0.0,True,0
Liability,Liabilities,200193,FAISAL DESIGNER,0.0,0.0,False,0
Liability,Liabilities,200201,CHENAB SECURITY SYSTEM & SOLAR ENERGY,0.0,0.0,False,0
Liability,Liabilities,200205,WARRICH ACID AGENCY GUJRAT,0.0,0.0,False,0
Liability,Liabilities,200206,SHAHAN TRADER (CLEARING AGENT),0.0,0.0,True,0
Liability,Liabilities,200208,MUHAMMAD AFZAAL(PALM ACID OIL),0.0,0.0,False,0
Liability,Liabilities,200214,LIAQUAT RUBBER ROLLER,0.0,0.0,False,0
Liability,Liabilities,200221,POWER LINKS ENGINEERING AND TRADER,0.0,0.0,False,0
Liability,Liabilities,200223,SHABAB PINSAR STORE,0.0,0.0,False,0
Liability,Liabilities,200224,MAQBOOL ENGINEERING,0.0,0.0,False,0
Liability,Liabilities,200225,SHOAIB DYE MAKER,0.0,0.0,False,0
Liability,Liabilities,200226,FIRE CARE (SHAHZAD),0.0,0.0,False,0
Liability,Liabilities,200232,REHMAT KHAN,0.0,0.0,True,0
Liability,Liabilities,200236,ABU BAKAR PRINTING PRESS,0.0,0.0,False,0
Liability,Liabilities,200239,LAL SOAP FACTORY,0.0,0.0,False,0
Liability,Liabilities,200240,TAHIR ASAD INDUSTRIES (PVT) LTD,0.0,0.0,True,0
Liability,Liabilities,200243,HABIB ULLAH GODOWN,0.0,0.0,False,0
Liability,Liabilities,200244,AL QAMAR IMPORTS,0.0,0.0,False,0
Liability,Liabilities,200246,KABEER ALI BOTTLE CONTRACTOR,0.0,0.0,True,0
Liability,Liabilities,200249,MIAN WALI (WOOD SUPPLIER),0.0,0.0,True,0
Liability,Liabilities,200250,NOOR UL AMEEN LABSA,0.0,0.0,True,0
Liability,Liabilities,200251,I PAK,0.0,0.0,True,0
Liability,Liabilities,200255,MAJEED SONS,0.0,0.0,False,0
Liability,Liabilities,200258,ZEESHAN ETHYL,0.0,0.0,False,0
Liability,Liabilities,200259,MUHAMMAD UMAR NISAR GRAVEUR GAS CONVERSION,0.0,0.0,False,0
Liability,Liabilities,200261,KALEEM ULLAH(FIREWOOD),0.0,0.0,False,0
Liability,Liabilities,200267,GONDAL ROOF,0.0,0.0,False,0
Liability,Liabilities,200268,SAFEENA FOODS INDUSTRY,0.0,0.0,False,0
Liability,Liabilities,200269,HAROON GENERAL PIPE,0.0,0.0,False,0
Liability,Liabilities,200271,ZAKI SB FRAGNANACE BALANCE,0.0,0.0,False,0
Liability,Liabilities,200272,GOLDEN PACKAGES PVT LTD,0.0,0.0,True,0
Liability,Liabilities,200275,SWIFT TECH,0.0,0.0,True,0
Liability,Liabilities,200276,MILH SALT LAHORE,0.0,0.0,True,0
Liability,Liabilities,200278,AR PLASTIC,0.0,0.0,True,0
Liability,Liabilities,200279,KHAWAJA ADNAN OTHER,0.0,0.0,False,0
Liability,Liabilities,200281,SRP SCIENTIFIC SUPPLIES,0.0,0.0,False,0
Liability,Liabilities,200284,STEAM GENERATOR,0.0,0.0,False,0
Liability,Liabilities,200286,MULTI NET (ABDUL SALAM),0.0,0.0,False,0
Liability,Liabilities,200288,NISAR KHAN KEROSENE OIL,0.0,0.0,False,0
Liability,Liabilities,200291,T.M CARGO,0.0,0.0,False,0
Liability,Liabilities,200292,DAR COMMUNICATION,0.0,0.0,False,0
Liability,Liabilities,200293,BAWALI ARCHITECT,0.0,0.0,False,0
Liability,Liabilities,200299,KHADIM HUSSAIN(CEILING WORK),0.0,0.0,False,0
Liability,Liabilities,200300,ORIENT TRADERS,0.0,0.0,False,0
Liability,Liabilities,200304,NUSRAT ALI GONDAL(WATER PROOF),0.0,0.0,False,0
Liability,Liabilities,200306,HM CHEMICALS (PVT) LTD,0.0,0.0,True,0
Liability,Liabilities,200309,HALL CONSTRUCTION,0.0,0.0,False,0
Liability,Liabilities,200313,PAKISTAN SYNTHETIC LTD (PSL),0.0,0.0,True,0
Liability,Liabilities,200316,ABDULLAH TRADERS (YAQOOB SB LHR),0.0,0.0,True,0
Liability,Liabilities,200320,NEWTEK TECHNOLOGY SOLUTIONS,0.0,0.0,False,0
Liability,Liabilities,200321,SOLVE TECH INKS & CHEMICALS,0.0,0.0,False,0
Liability,Liabilities,200322,ATS SYNTHETIC N (PVT)LTD,0.0,0.0,False,0
Liability,Liabilities,200324,BISMILLAH CHEMICAL,0.0,0.0,True,0
Liability,Liabilities,200329,HASSAN JAVED SIALKOT,0.0,0.0,True,0
Liability,Liabilities,200335,WALEED ENTERPRISES,0.0,0.0,False,0
Liability,Liabilities,200338,KHAWAJA MUHAMMAD TAYYAB SALT SUPPLIER,0.0,0.0,False,0
Liability,Liabilities,200342,ZAMEER AHMAD MALIK (SALT DEALER),0.0,0.0,True,0
Liability,Liabilities,200346,KHUSHAB SODA ASH,0.0,0.0,True,0
Liability,Liabilities,200349,ASIM PREFORM,0.0,0.0,True,0
Liability,Liabilities,200350,ZAHEER ABBAS (SALT DEALER),0.0,0.0,True,0
Liability,Liabilities,200361,SOHAIL GRINDING MILL,0.0,0.0,True,0
Liability,Liabilities,200384,NOMAN SB (WATER BASE),0.0,0.0,True,0
Liability,Liabilities,2100,Sales Tax Payable,0.0,0.0,True,0
Liability,Liabilities,2115,WHT Payable,0.0,0.0,True,0
Liability,Liabilities,2150,Salary Payable,0.0,0.0,True,0
Liability,Liabilities,2160,EOBI Payable,0.0,0.0,True,0
Liability,Liabilities,2165,Social Security Payable,0.0,0.0,True,0
Liability,Liabilities,2170,Payroll Tax Payable,0.0,0.0,True,0
