10018,4,'RM0018','UREA ',,,.0114,0,
10018,5,'RM0031','GREEN COLOR (DISHWASH)',,,.0004,0,
10018,6,'RM229','FRAGNANCE MAX 02',,,.0007,0,
10018,7,'RM0004','SULPHONIC ACID',,,.1236,0,
10018,8,'RM0002','SODA ASH',,,.0782,0,
10018,9,'RM0017','SILICATE',,,.0043,0,
10019,1,'MBP001','MARBLE POWDER',,,.4275,0,
10019,2,'RM0003','TELCOM POWDER',,,.264,0,
10019,3,'RM0067','DOLOMITE',,,.0712,0,
10019,4,'RM0018','UREA ',,,.0114,0,
10019,5,'RM0009','GREEN BINTO',,,.0214,0,
10019,6,'RM0031','GREEN COLOR (DISHWASH)',,,.0004,0,
10019,7,'RM229','FRAGNANCE MAX 02',,,.0007,0,
10019,8,'RM0004','SULPHONIC ACID',,,.104,0,
10019,9,'RM0002','SODA ASH',,,.0712,0,
10019,10,'RM0017','SILICATE',,,.0071,0,
10020,1,'MBP001','MARBLE POWDER',,,.4971,0,
10020,2,'RM0003','TELCOM POWDER',,,.284,0,
10020,3,'RM0018','UREA ',,,.0214,0,
10020,4,'RM0009','GREEN BINTO',,,.0612,0,
10020,5,'RM0031','GREEN COLOR (DISHWASH)',,,.0004,0,
10020,6,'RM229','FRAGNANCE MAX 02',,,.0008,0,
10020,7,'RM0004','SULPHONIC ACID',,,.0688,0,
10020,8,'RM0002','SODA ASH',,,.0245,0,
10020,9,'RM0017','SILICATE',,,.0046,0,
10020,10,'RM0067','DOLOMITE',,,.0153,0,
10021,1,'MBP001','MARBLE POWDER',,,.5048,0,
10021,2,'RM0003','TELCOM POWDER',,,.2886,0,
10021,3,'RM0018','UREA ',,,.0217,0,
10021,4,'RM0009','GREEN BINTO',,,.0621,0,
10021,5,'RM0031','GREEN COLOR (DISHWASH)',,,.0004,0,
10021,6,'RM229','FRAGNANCE MAX 02',,,.0008,0,
10021,7,'RM0004','SULPHONIC ACID',,,.0544,0,
10021,8,'RM0002','SODA ASH',,,.0249,0,
10021,9,'RM0017','SILICATE',,,.0047,0,
10021,10,'RM0067','DOLOMITE',,,.0155,0,
10024,1,'RM0003','TELCOM POWDER','M','KG',.1042,0,
10024,2,'RM0067','DOLOMITE','M','KG',.3883,0,
10024,3,'RM0018','UREA ','M','KG',.0078,0,
10024,4,'RM0015','CALCIUM CARBONATE (PCC)','M','KG',.1553,0,
10024,5,'RM128','FRAGNANCE ','M','KG',.0023,0,
10024,6,'RM0004','SULPHONIC ACID','M','KG',.2128,0,
10024,7,'RM0002','SODA ASH','M','KG',.146,0,
10024,8,'RM0017','SILICATE','M','KG',.0544,0,
10024,9,'RM0008','CMC','M','KG',.0078,0,
10024,10,'RM193','TITANUM DIOXIDE ','M','KG',.0005,0,
10026,1,'RM0026','CAUSTIC SODA / SODIUM HYDRO OXIDE (NOAH)','M','KG',.0294,0,
10026,2,'RM0004','SULPHONIC ACID',,,.0118,0,
10026,3,'RM0017','SILICATE',,,1.8843,0,
10026,4,'RM0002','SODA ASH',,,.0294,0,
10026,5,'RM292','CALCIUM CARBONATE 900',,,.0589,0,
10027,1,'SF0001','BASE POWDER PLANT 26A.D','S','KG',.471,0,
10027,2,'RM0007','SALT GRANUELS','M','KG',.0314,0,
10027,3,'RM00192','SPECKLES RED','M','KG',.0082,0,
10027,4,'RM00193','SPECKLES BLUE','M','KG',.0082,0,
10027,5,'RM00191','SPECKLES GREEN','M','KG',.0088,0,
10027,6,'RM0013','SODIUM SULPHATE ANHYDROUS','M','KG',.1256,0,
10027,7,'RM0029','SODA DENSE','M','KG',.1256,0,
10027,8,'RM0015','CALCIUM CARBONATE (PCC)','M','KG',.0063,0,
10027,9,'RM0046','ZEOLITE','M','KG',.0126,0,
10027,10,'RM0071','CSD','M','KG',.0126,0,
10027,11,'RM0040','FRAGNANCE ADVENTURE (512)','M','KG',.005,0,
10027,12,'RM0001','PALMFONATE','M','KG',.1256,0,
10027,13,'RM0008','CMC','M','KG',.0063,0,
10027,14,'RM0054','TAED ','M','KG',.0126,0,
10027,15,'RM0053','SODIUM PER CARBONATE','M','KG',.0377,0,
10027,16,'RM270','ENZYMES BLEND','F','KG',.0025,0,
10027,17,'RM275','FRAGNANCE GLEAMER BOOST (135)','F','KG',.0003,0,
10028,1,'DT3012','DETERGENT 10A.D STANDRED',,,4.8,0,
10028,2,'PP0009','PLASTIC BAG BRILLO DETERGENT',,,1,0,
10028,3,'RAP023','RAPER BRILLO DETERGENT 500GRMS',,,.006,0,
10029,1,'RM0007','SALT GRANUELS','M','KG',12,0,
