'AUTHORIZER','m_-24','1'
'AUTHORIZER','m_-25','1'
'AUTHORIZER','m_-33','1'
'AUTHORIZER','m_accounts','1'
'AUTHORIZER','m_chartofaccount','1'
'AUTHORIZER','m_dailyproduction1','1'
'AUTHORIZER','m_exit','1'
'AUTHORIZER','m_file','1'
'AUTHORIZER','m_jeneralledger','1'
'AUTHORIZER','m_maintain','1'
'AUTHORIZER','m_print','1'
'AUTHORIZER','m_printersetup','1'
'AUTHORIZER','m_printpreview','1'
'AUTHORIZER','m_printpreviewrulers','1'
'AUTHORIZER','m_printpreviewzoom','1'
'AUTHORIZER','m_purchaseinvoiceunpost','1'
'AUTHORIZER','m_purchasereturnunpost','1'
'AUTHORIZER','m_reports','1'
'AUTHORIZER','m_reportviewer','1'
'AUTHORIZER','m_saleinvoiceunpost','1'
'AUTHORIZER','m_saleorder','1'
'AUTHORIZER','m_salereturnunpost','1'
'AUTHORIZER','m_stocktransfer','1'
'AUTHORIZER','m_tasks','1'
'AUTHORIZER','m_unpost','1'
'CASH','m_-13','1'
'CASH','m_-15','1'
'CASH','m_-17','1'
'CASH','m_-20','1'
'CASH','m_-21','1'
'CASH','m_-22','1'
'CASH','m_-25','1'
'CASH','m_-34','1'
'CASH','m_1','1'
'CASH','m_accounts','1'
'CASH','m_cashbook','1'
'CASH','m_cashbook1','1'
'CASH','m_chartofaccount','1'
'CASH','m_chartofaccount1','1'
'CASH','m_customerenvalopprinting','1'
'CASH','m_customermailinglist','1'
'CASH','m_dailyactivityreport','1'
'CASH','m_detailledger','1'
'CASH','m_dsaleinvoicedetailfull','1'
'CASH','m_exit','1'
'CASH','m_generaljournal','1'
'CASH','m_generalledgerdetailcustomized','1'
'CASH','m_inwardgatepass','1'
'CASH','m_iteminformation','1'
'CASH','m_itemlist','1'
'CASH','m_itemlist0','1'
'CASH','m_jeneralledger','1'
'CASH','m_jeneralvoucher','1'
'CASH','m_journal','1'
'CASH','m_journaljeneral','1'
'CASH','m_lists','1'
'CASH','m_maintain','1'
'CASH','m_outwardsgatepass','1'
'CASH','m_print','1'
'CASH','m_printersetup','1'
'CASH','m_printpreview','1'
'CASH','m_printpreviewrulers','1'
'CASH','m_printpreviewzoom','1'
'CASH','m_purchase','1'
'CASH','m_purchaseinvoice','1'
'CASH','m_purchaseinvoicedetail1','1'
'CASH','m_purchasereturn','1'
'CASH','m_purchasereturndetail','1'
'CASH','m_reports','1'
'CASH','m_saleinvoice','1'
'CASH','m_saleinvoicecustomerdetail','1'
'CASH','m_saleinvoicedetail','1'
'CASH','m_salereturn','1'
'CASH','m_salereturndetail','1'
'CASH','m_sales','1'
'CASH','m_salesinvoicedetail','1'
'CASH','m_tasks','1'
'CASH','m_voucheractivity','1'
'CTRL+F','m_salesinvoicedetail','1'
'HABIB','m_dailyproduction1','1'
'HABIB','m_dprentry','1'
'HABIB','m_itemlist0','1'
'HABIB','m_materilaissuenote','1'
'HABIB','m_print','1'
'HABIB','m_printersetup','1'
'HABIB','m_stockadjustment','1'
'HABIB','m_stocktransferentry','1'
'INVENT','m_-0','1'
'INVENT','m_-11','1'
'INVENT','m_-13','1'
'INVENT','m_-16','1'
'INVENT','m_-18','1'
'INVENT','m_-19','1'
'INVENT','m_-21','1'
'INVENT','m_-22','1'
'INVENT','m_-23','1'
'INVENT','m_-24','1'
'INVENT','m_-29','1'
'INVENT','m_-32','1'
'INVENT','m_-33','1'
'INVENT','m_-36','1'
'INVENT','m_-39','1'
'INVENT','m_-45','1'
'INVENT','m_-47','1'
'INVENT','m_-48','1'
'INVENT','m_-49','1'
'INVENT','m_0','1'
'INVENT','m_citywisestocktracking','1'
'INVENT','m_consumptiondetail','1'
'INVENT','m_consumptionentry','1'
'INVENT','m_consumptionsummary','1'
'INVENT','m_dailyproduction1','1'
'INVENT','m_dailyproductiondetail','1'
'INVENT','m_departmentlist','1'
'INVENT','m_departmentwiseissuevsconsumption','1'
'INVENT','m_departmentwisematerialissue','1'
'INVENT','m_departmentwiseproductionsummary','1'
'INVENT','m_dprentry','1'
'INVENT','m_dprsummary','1'
'INVENT','m_inventory','1'
'INVENT','m_inwardoutwarddetail','1'
'INVENT','m_itemcomposition','1'
'INVENT','m_itemcomposition1','1'
'INVENT','m_itemgroup','1'
'INVENT','m_itemgroups','1'
'INVENT','m_iteminformation','1'
'INVENT','m_itemledger','1'
'INVENT','m_itemlist','1'
'INVENT','m_itemlist0','1'
'INVENT','m_itemwiseconsumption','1'
'INVENT','m_itemwiseproduction','1'
'INVENT','m_lists','1'
'INVENT','m_maintain','1'
'INVENT','m_materialissuenotedetail','1'
'INVENT','m_materilaissuenote','1'
'INVENT','m_minsummary','1'
'INVENT','m_monthlyproductiongraph','1'
'INVENT','m_partywiseinwardoutward','1'
'INVENT','m_print','1'
'INVENT','m_printpreview','1'
'INVENT','m_printpreviewrulers','1'
'INVENT','m_production','1'
'INVENT','m_stockadjustment','1'
'INVENT','m_stockregister','1'
'INVENT','m_stocktransfer','1'
'INVENT','m_stocktransferentry','1'
'INVENT','m_unpost','1'
'PROD','m_-13','1'
'PROD','m_consumptionentry','1'
'PROD','m_dailyproduction1','1'
'PROD','m_dailyproductiondetail','1'
'PROD','m_dprentry','1'
'PROD','m_dprsummary','1'
'PROD','m_inventory','1'
'PROD','m_itemledger','1'
'PROD','m_itemwiseproduction','1'
'PROD','m_materilaissuenote','1'
'PROD','m_production','1'
'PROD','m_reports','1'
'PROD','m_stockregister','1'
'PROD','m_stocktransfer','1'
'PROD','m_stocktransferentry','1'
'PROD','m_unpost','1'
'SAJID','m_-29','1'
'SAJID','m_-33','1'
'SAJID','m_-36','1'
'SAJID','m_-45','1'
'SAJID','m_agingstatement','1'
'SAJID','m_backupdatabase','1'
'SAJID','m_closingfiscalyear','1'
'SAJID','m_companyinformation','1'
'SAJID','m_consolidatedtrialbalance','1'
'SAJID','m_consumptiondetail','1'
'SAJID','m_consumptionentry','1'
'SAJID','m_consumptionsummary','1'
'SAJID','m_controlaccounts','1'
'SAJID','m_departmentwiseissuevsconsumption','1'
'SAJID','m_file','1'
'SAJID','m_financialsatement','1'
'SAJID','m_itemcomposition1','1'
'SAJID','m_itemwiseconsumption','1'
'SAJID','m_itemwisecosting','1'
'SAJID','m_materialissuenotedetail','1'
'SAJID','m_materilaissuenote','1'
'SAJID','m_minsummary','1'
'SAJID','m_notestotheaccounts','1'
'SAJID','m_partytrialbalance','1'
'SAJID','m_profitlossaccountmonthwise','1'
'SAJID','m_r_balance_sheet','1'
'SAJID','m_r_profit_and_loss','1'
'SAJID','m_reportviewer','1'
'SAJID','m_restoredatabase','1'
'SAJID','m_stockadjustment','1'
'SAJID','m_stocktransferentry','1'
'SAJID','m_trailbalance','1'
'SAJID','m_trialbalancesummary','1'
'SAJID','m_userroles','1'
'SAJID','m_users','1'
'SAJID','m_users1','1'
'SALEMAN','m_accounts','1'
'SALEMAN','m_detailledger','1'
'SALEMAN','m_reports','1'
'SALES','m_-0','1'
'SALES','m_-13','1'
'SALES','m_-15','1'
'SALES','m_-16','1'
'SALES','m_-17','1'
'SALES','m_-19','1'
'SALES','m_-20','1'
'SALES','m_-22','1'
'SALES','m_-23','1'
'SALES','m_-24','1'
'SALES','m_-26','1'
'SALES','m_-27','1'
'SALES','m_-28','1'
'SALES','m_-29','1'
'SALES','m_-30','1'
'SALES','m_-31','1'
'SALES','m_-34','1'
'SALES','m_-37','1'
'SALES','m_-38','1'
'SALES','m_-42','1'
'SALES','m_-47','1'
'SALES','m_1','1'
'SALES','m_2','1'
'SALES','m_3','1'
'SALES','m_accountgroup','1'
'SALES','m_accounts','1'
'SALES','m_accountspayable','1'
'SALES','m_accountsreceiveable','1'
'SALES','m_accountssummary','1'
'SALES','m_acustomerledger','1'
'SALES','m_bankbook','1'
'SALES','m_bankbook1','1'
'SALES','m_bcustomerwisesales','1'
'SALES','m_cashbook','1'
'SALES','m_cashbook1','1'
'SALES','m_ccustomerwiserecovery','1'
'SALES','m_chartofaccount','1'
'SALES','m_chartofaccount1','1'
'SALES','m_citywisepurchase','1'
'SALES','m_citywisepurchasereturn','1'
'SALES','m_citywisesaleorder','1'
'SALES','m_citywisestocktracking','1'
'SALES','m_consolidatedtrialbalance','1'
'SALES','m_consumptiondetail','1'
'SALES','m_consumptionentry','1'
'SALES','m_consumptionsummary','1'
'SALES','m_customerinformation','1'
'SALES','m_customermailinglist','1'
'SALES','m_customewisepurchase','1'
'SALES','m_dailyactivityreport','1'
'SALES','m_dailyproduction1','1'
'SALES','m_dcustomerbalancesummary','1'
'SALES','m_departmentlist','1'
'SALES','m_departmentwisesale','1'
'SALES','m_detailledger','1'
'SALES','m_dprentry','1'
'SALES','m_dsaleinvoicedetailfull','1'
'SALES','m_ecustomerwisesalereturn','1'
'SALES','m_employeewisesaleorder','1'
'SALES','m_fcustomerwisesalessummary','1'
'SALES','m_gcustomerwisesaleorder','1'
'SALES','m_generalledgerdetailcustomized','1'
'SALES','m_hcustomerwisesalesreturndetail','1'
'SALES','m_icustomerwisesalesreturndetail-small','1'
'SALES','m_inventory','1'
'SALES','m_invoicesummary','1'
'SALES','m_inwardgatepass','1'
'SALES','m_iteminformation','1'
'SALES','m_itemledger','1'
'SALES','m_itemlist','1'
'SALES','m_itemlist0','1'
'SALES','m_itemwiseconsumption','1'
'SALES','m_itemwisepurchasedetail','1'
'SALES','m_itemwisesales','1'
'SALES','m_itemwisesalesdetail','1'
'SALES','m_itemwisesalesreturndetail','1'
'SALES','m_itemwixsepurchase','1'
'SALES','m_jdealerwisesalessummary','1'
'SALES','m_jeneralledger','1'
'SALES','m_jeneralvoucher','1'
'SALES','m_journal','1'
'SALES','m_kcitywisesalesreturn','1'
'SALES','m_kdealerwisesalesreturnsummary','1'
'SALES','m_lists','1'
'SALES','m_maintain','1'
'SALES','m_materialissuenotedetail','1'
'SALES','m_materilaissuenote','1'
'SALES','m_minsummary','1'
'SALES','m_monthlypurchasegraph','1'
'SALES','m_monthlysalesgraph','1'
'SALES','m_monthwisesalessummary','1'
'SALES','m_mpartywisesaleitemsummary','1'
'SALES','m_outwardsgatepass','1'
'SALES','m_partytrialbalance','1'
'SALES','m_pendingsaleorderdetail','1'
'SALES','m_pendingsaleordersummary','1'
'SALES','m_purchase','1'
'SALES','m_purchaseinvoice','1'
'SALES','m_purchaseinvoicedetail1','1'
'SALES','m_purchaseinvoiceunpost','1'
'SALES','m_purchasereturn','1'
'SALES','m_purchasereturndetail','1'
'SALES','m_purchasereturnsummary','1'
'SALES','m_purchasereturnunpost','1'
'SALES','m_purchasesummary','1'
'SALES','m_purchseitemsummary','1'
'SALES','m_reports','1'
'SALES','m_saleinvoice','1'
'SALES','m_saleinvoicecustomerdetail','1'
'SALES','m_saleinvoicedetail','1'
'SALES','m_saleinvoiceunpost','1'
'SALES','m_saleorder','1'
'SALES','m_saleorderdetail','1'
'SALES','m_saleorderentry','1'
'SALES','m_salereturn','1'
'SALES','m_salereturndetail','1'
'SALES','m_salereturnsummary','1'
'SALES','m_salereturnunpost','1'
'SALES','m_sales','1'
'SALES','m_salesinvoicedetail','1'
'SALES','m_salessummary','1'
'SALES','m_stockregister','1'
'SALES','m_stocktransfer','1'
'SALES','m_tasks','1'
'SALES','m_unpost','1'
'SALES','m_vendorwisepurchasereturn','1'
'SALES','m_vendorwisepurchasesummary','1'
'SALES','m_vendorwiserecovery','1'
'SALES','m_voucheractivity','1'
'SSSF','m_dsaleinvoicedetailfull','1'
'SSSF','m_saleinvoice','1'
'SSSF','m_saleinvoicecustomerdetail','1'
'SSSF','m_saleinvoicedetail','1'
'SSSF','m_saleorderdetail','1'
'SSSF','m_salereturndetail','1'
'SSSF','m_salesinvoicedetail','1'
'ZEESHAN','m_dailyproduction1','1'
'ZEESHAN','m_itemlist0','1'
'ZEESHAN','m_print','1'
'ZEESHAN','m_printersetup','1'
'ZEESHAN','m_printpreview','1'
