10056,1,'DT2021','TRAIN DETERGENT PLANT 70/120 10AD',850,48,40800,0,0,0,'BAG',0
10056,2,'DT2022','TRAIN DETERGENT PLANT 425/24 10AD',880,89,78320,0,0,0,'BAG',0
10056,3,'DT2023','TRAIN DETERGENT PLANT 850/12 10AD',880,32,28160,0,0,0,'BAG',0
10056,4,'DT2017','TRAIN DETERGENT 4 KG 10AD',280,140,39200,0,0,0,'BAG',0
10056,5,'DW2002','RING DISHWASH 110/72',410,163,66830,0,0,0,'CRTN',0
10056,6,'DW2003','RING DISHWASH 220/36',410,76,31160,0,0,0,'CRTN',0
10056,7,'DW2010','RING GOLA 300/24',310,36,11160,0,0,0,'CRTN',0
10056,8,'DT1005','LASHKARA DETERGENT 50/72',500,122,61000,0,0,0,'CRTN',0
10057,1,'DT0001','BRILLO DETERGENT 800/12',760,30.9,23484,0,0,0,'BAG',0
10057,2,'DT0002','BRILLO DETERGENT 375/24',785,4.11,3226.35,0,0,0,'PCS',0
10057,3,'DT0004','BRILLO DETERGENT 60/120',720,17.114,12322.08,0,0,0,'BAG',0
10057,4,'DT0005','BRILLO DETERGENT 4KIG',265,1,265,0,0,0,'BAG',0
10058,1,'DW2003','RING DISHWASH 220/36',440,46,20240,0,0,0,'CRTN',0
10059,1,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)',1020,4,4080,0,0,0,'CRTN',0
10060,1,'DT2022','TRAIN DETERGENT PLANT 425/24 10AD',900,1,900,0,0,0,'BAG',0
10060,2,'DT2025','TRAIN DETERGENT 5 KG T%',350,1,350,0,0,0,'BAG',0
10061,1,'SCR001','MISC SCRAP ITEM',8,1400,11200,0,0,0,'PCS',0
10062,1,'DT9995','SAGA DETERGENT 900/12',820,100,82000,0,0,0,'CRTN',0
10062,2,'DT9994','SAGA DETERGENT 400/24',790,100,79000,0,0,0,'CRTN',0
10062,3,'DT9996','SAGA DETERGENT 70/72',468,100,46800,0,0,0,'CRTN',0
10063,1,'DW1005','TRAIN DISHWASH JUMBO 330/24',500,12,6000,0,0,0,'CRTN',0
10064,1,'DT1002','LASHKARA DETERGENT 325/24',900,100,90000,0,0,0,'CRTN',0
10065,1,'SCR001','MISC SCRAP ITEM',8,363,2904,0,0,0,'PCS',0
10066,1,'DW4005','BRILLO DISHWASH LIQUID 500/12 (GREEN)',800,8.76,7008,0,0,0,'CRTN',0
10066,2,'DT0003','BRILLO DETERGENT 70/120',740,20,14800,0,0,0,'PCS',0
10066,3,'DT0002','BRILLO DETERGENT 375/24',795,18,14310,0,0,0,'PCS',0
10067,1,'MO1001','MUSTARD OIL 200ML/24',1260,4,5040,0,0,0,'CRTN',0
10067,2,'DT1022','LASHKARA 4KG 10A.D+2TIKKI TRAIN',280,150,42000,0,0,0,'BAG',0
10067,3,'DW1001','TRAIN DISHWASH 110/72',500,35,17500,0,0,0,'CRTN',0
10067,4,'DW1002','TRAIN DISHWASH 220/36',500,15,7500,0,0,0,'CRTN',0
10067,5,'DW1005','TRAIN DISHWASH JUMBO 330/24',500,12,6000,0,0,0,'CRTN',0
10067,6,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)',980,9,8820,0,0,0,'CRTN',0
10067,7,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)',980,3,2940,0,0,0,'CRTN',0
10067,8,'DT9020','JAGMAG DETERGENT 1000/6',700,29,20300,0,0,0,'KG',0
10067,9,'DT9025','JAGMAG DETERGENT 65/120 ',950,11,10450,0,0,0,'BAG',0
10067,10,'DT2023','TRAIN DETERGENT PLANT 850/12 10AD',900,28,25200,0,0,0,'BAG',0
10067,11,'DT2022','TRAIN DETERGENT PLANT 425/24 10AD',900,67.5,60750,0,0,0,'BAG',0
10067,12,'DT1002','LASHKARA DETERGENT 325/24',900,10,9000,0,0,0,'CRTN',0
10067,13,'DT1004','LASHKARA DETERGENT 750/10',860,64,55040,0,0,0,'CRTN',0
10067,14,'DT9015','JAGMAG DETERGENT 400/24',1000,2,2000,0,0,0,'BAG',0
10068,1,'DT2023','TRAIN DETERGENT PLANT 850/12 10AD',880,18,15840,0,0,0,'BAG',0
10069,1,'DT2029','TRAIN DETERGENT 10KG PLANT 7AD + 2TIKKI',670,19,12730,0,0,0,'BAG',0
10070,1,'DT1002','LASHKARA DETERGENT 325/24',900,190,171000,0,0,0,'CRTN',0
10071,1,'DT9995','SAGA DETERGENT 900/12',820,290,237800,0,0,0,'CRTN',0
10071,2,'DT9994','SAGA DETERGENT 400/24',790,70,55300,0,0,0,'CRTN',0
10071,3,'DT9996','SAGA DETERGENT 70/72',468,117,54756,0,0,0,'CRTN',0
10072,1,'DT2018','TRAIN DETERGENT 25KG 10AD',1700,23,39100,0,0,0,'CRTN',0
10072,2,'DT9014','JAGMAG DETERGENT 800/12',920,86,79120,0,0,0,'BAG',0
10072,3,'DT9015','JAGMAG DETERGENT 400/24',940,219,205860,0,0,0,'BAG',0
10072,4,'DT9010','JAGMAG DETERGENT 70/120',910,60,54600,0,0,0,'BAG',0
10073,1,'DW1001','TRAIN DISHWASH 110/72',500,55,27500,0,0,0,'CRTN',0
10073,2,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)',1000,23,23000,0,0,0,'CRTN',0
10073,3,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)',1000,10,10000,0,0,0,'CRTN',0
10074,1,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)',1020,1,1020,0,0,0,'CRTN',0
10075,1,'DW1001','TRAIN DISHWASH 110/72',460,100,46000,0,0,0,'CRTN',0
10076,1,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)',960,22,21120,0,0,0,'CRTN',0
10076,2,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)',960,25,24000,0,0,0,'CRTN',0
10077,1,'DT0001','BRILLO DETERGENT 750/12',770,27,20790,0,0,0,'BAG',0
10077,2,'DT0002','BRILLO DETERGENT 375/24',795,5,3975,0,0,0,'PCS',0
10077,3,'DT0003','BRILLO DETERGENT 70/120',740,3,2220,0,0,0,'PCS',0
10077,4,'DW4005','BRILLO DISHWASH LIQUID 500/12 (GREEN)',800,23,18400,0,0,0,'CRTN',0
10078,1,'DT2013','TRAIN DETERGENT 5 KG BAG S %',325,106,34450,0,0,0,'PCS',0
10078,2,'DW2002','RING DISHWASH 110/72',410,111,45510,0,0,0,'CRTN',0
10078,3,'DW1001','TRAIN DISHWASH 110/72',520,5,2600,0,0,0,'CRTN',0
10078,4,'DT2036','TRAIN DETERGENT 4KG 7A.D',260,23,5980,0,0,0,'BAG',0
10079,1,'DT9026','JAGMAG DETERGENT 1000/12 18A.D',1680,100,168000,0,0,0,'CRTN',0
10079,2,'DT9026','JAGMAG DETERGENT 1000/12 18A.D',1560,2,3120,0,0,0,'CRTN',0
10080,1,'SCR001','MISC SCRAP ITEM',8,140,1120,0,0,0,'PCS',0
10081,1,'TB001','TAZGI BEAUTY MILKY SOAP (135/48)',1750,8,14000,0,0,0,'CRTN',0
10082,1,'DT0002','BRILLO DETERGENT 375/24',785,21,16485,0,0,0,'PCS',0
10082,2,'DT0001','BRILLO DETERGENT 750/12',760,17,12920,0,0,0,'BAG',0
10082,3,'DT0003','BRILLO DETERGENT 70/120',700,16,11200,0,0,0,'PCS',0
10082,4,'DW4004','BRILLO DISHWASH LIQUID 500/12 (YELLOW)',800,1.417,1133.6,0,0,0,'CRTN',0
10083,1,'DT3002','DETERGENT 7A.D',59,1560,92040,0,0,0,'BAG',0
10084,1,'RM0047','Noddle Soap',177,7500,1327500,0,0,0,'KG',0
10085,1,'DW1002','TRAIN DISHWASH 220/36',460,60,27600,0,0,0,'CRTN',0
10086,1,'SCR001','MISC SCRAP ITEM',8,465,3720,0,0,0,'PCS',0
10087,1,'DT1004','LASHKARA DETERGENT 750/10',870,40,34800,0,0,0,'CRTN',0
10088,1,'RM0047','Noddle Soap',177,3050,539850,0,0,0,'KG',0
10089,1,'DT9995','SAGA DETERGENT 850/12',820,200,164000,0,0,0,'CRTN',0
10089,2,'DT9996','SAGA DETERGENT 70/72',468,70,32760,0,0,0,'CRTN',0
10089,3,'DW7012','SAGA DISHWASH LIQUID ORANGE (475/12)',820,25,20500,0,0,0,'CRTN',0
10090,1,'PSR002','N-DURE SHOE BOX SIZE 320*215*120MM LAMINATION',31.59,4600,145314,0,0,0,'PCS',0
10091,1,'DT9026','JAGMAG DETERGENT 1000/12 18A.D',1680,7,11760,0,0,0,'CRTN',0
10092,1,'DT2021','TRAIN DETERGENT PLANT 65/120 10AD',820,318,260760,0,0,0,'CRTN',0
10092,2,'DT2018','TRAIN DETERGENT 25KG 10AD',1160,8,9280,0,0,0,'CRTN',0
10093,1,'DT0002','BRILLO DETERGENT 375/24',790,7,5530,0,0,0,'PCS',0
10093,2,'DT0003','BRILLO DETERGENT 70/120',700,7,4900,0,0,0,'PCS',0
10094,1,'PSR002','N-DURE SHOE BOX SIZE 320*215*120MM LAMINATION',31.59,2100,66339,0,0,0,'PCS',0
10095,1,'PSR002','N-DURE SHOE BOX SIZE 320*215*120MM LAMINATION',25.27,1100,27797,0,0,0,'PCS',0
10096,1,'DT9026','JAGMAG DETERGENT 1000/12 18A.D',1680,102,171360,0,0,0,'CRTN',0
10097,1,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)',1000,1,1000,0,0,0,'CRTN',0
10098,1,'PSR001','N-DURE SHOE BOX SIZE 320*215*120MM WALK DIFFERENT',28.08,3400,95472,0,0,0,'PCS',0
10099,1,'LS0007','TRAIN GOLD 5.6KG 140/40',680,10,6800,0,0,0,'PCS',0
10100,1,'RM0027','FRAGNANCE LEMON M',1950,100,195000,0,0,0,'KG',0
10101,1,'DT2010','TRAIN DETERGENT 800/12 ',800,100,80000,0,0,0,'BAG',0
10102,1,'DT2013','TRAIN DETERGENT 5 KG BAG S %',350,4,1400,0,0,0,'BAG',0
10102,2,'DT2023','TRAIN DETERGENT PLANT 800/12 10AD',900,5,4500,0,0,0,'CRTN',0
10103,1,'DT2029','TRAIN DETERGENT 10KG PLANT 7AD + 2TIKKI',630,66,41580,0,0,0,'BAG',0
10104,1,'RM0027','FRAGNANCE LEMON M',1350,200,270000,0,0,0,'KG',0
10104,2,'RM0044','FRAGNANCE JASMINE',1800,100,180000,0,0,0,'PCS',0
10105,1,'DT2021','TRAIN DETERGENT PLANT 60/120 10AD',780,20,15600,0,0,0,'CRTN',0
10106,1,'RM0017','SILICATE',28,295,8260,0,0,0,'KG',0
10106,2,'SCR001','MISC SCRAP ITEM',2000,1,2000,0,0,0,'PCS',0
10107,1,'TB004','TAZGI BEAUTY MILKY SOAP (55/72)',1220,51,62220,0,0,0,'CRTN',0
10107,2,'SL003','SUPER LIFE RED 60/72',1250,31,38750,0,0,0,'CRTN',0
10107,3,'SL004','SUPER LIFE YELLOW 60/72',1250,15,18750,0,0,0,'CRTN',0
