'BOP082','BOPP 770MM 25MICRON','M','KG',0,0,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'KGS',0,0
'BOP083','BOPP 240MM 30MICRON','M','KG',0,0,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'KGS',0,0
'BOP084','BOPP PEARL 714MM 38MICRON','M','KG',0,0,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'KGS',0,0
'BOP085','BOPP PEARL 750MM 38MICRON','M','KG',0,0,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'KGS',0,0
'BOP086','CPP MTZ 920MM 25 MICRON','M','KG',0,0,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'KGS',0,0
'BOP087','NYLON 855MM 15MICRON','M','KG',0,0,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'KGS',0,0
'BOP088','BOPP PEARL SIZE 730MM 38 MICRON','M','KG',0,0,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'KGS',0,0
'BOPP005','BOPP PEARL 760MM 30 MICRON','M','KG',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'KGS',0,0
'BOPP006','BOPP PEARL 765MM 30MICRON','M','KG',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'KGS',0,0
'BOPP007','BOPP PEARL 810MM 12MICRON','M','KG',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BOPP008','BOPP MTZ 660MM 20MICRON','M','KG',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BOPP009','BOPP H/S 720MM 30 MICRON','M','KG',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BOPP010','BOPP MTZ 670MM 20MICRON','M','KG',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BOPP011','BOPP MTZ 470MM 20MICRON','M','KG',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BOPP012','BOPP 710MM 25MICRON ','M','KG',0,0,0,0,'1','MALI',0,0,'100001','INVENTORY A/C',0,'KGS',0,0
'BT0001','ORANGE BOTTLE CAP 35-GRM','M','PCS',0,0,4.5,0,'1','Admin',0,0,'100001','INVENTORY A/C',0,'1',0,0
'BT0002','YELLOW BOTTLE CAP 35-GRM','M','PCS',0,0,4.5,0,'1','Admin',0,0,'100001','INVENTORY A/C',0,'1',0,0
'BT0003','GREEN BOTTLE CAP 35-GRM','M','PCS',0,0,4.5,0,'1','Admin',0,0,'100001','INVENTORY A/C',0,'1',0,0
'BT0004','BRILLO BOTTLE 475ML','M','PCS',0,39.5,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'PCS',0,0
'BT0005','HAPPY BOTTLE 500ML','M','PCS',0,0,39.5,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'BT0006','EMPTY BAHAR LIQUID BOTTLE 900ML','M','PCS',1,0,12.7,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'1',0,0
'BT0007','EMPTY OIL BOTTLE 100ML','M','PCS',1,0,18,0,'1','Mudassar',0,0,'100001','INVENTORY A/C',0,'1',0,0
'BT0008','EMPTY OIL BOTTLE 250ML','M','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'1',0,0
'BT0010','LIQUID EMPTY BOTTLE 5KG','M','PCS',0,0,70,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BT0011','LAUNDRY LIQUID BOTTLE 500GRAMS','M','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BT0012','DISHWASH LIQUID EMPTY BOTTLE 1 LTR','M','PCS',0,10,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BT0013','BAHAR TOILET CLEANER CAP 250/500ML','M','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'PCS',0,0
'BT006','EMPTY OIL BOTTLE 500ML','M','PCS',1,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'1',0,0
'BT007','EMPTY OIL BOTTLE 170ML','M','PCS',1,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'1',0,0
'BT008','EMPTY BOTTLE BACHAT TOILET CLEANER ','M','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BT009','NOZAL+CAP BACHAT TOILET CLEANER','M','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BT010','EMPTY BOTTLE +CAP  HAPPY TOILET CLEANER','M','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BT011','BACHAT EMPTY BOTTLE DISHWASH LQUD 500ML','M','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BT012','EMPTY OIL BOTTLE 1000 ML','M','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'1',0,0
'BT013','OIL BOTTLE CAP ','M','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'PCS',0,0
'BT014','BOTTLE VINEGAR MARYAM FOOD','M','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BT015','HAPPY TOILET CLEANER BOTTLE 250 ML','M','PCS',0,0,0,0,'0','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BT016','PLANE PLASTIC BOTTAL+CAP','M','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'PCS',0,0
'BT017','BLEACH EMPTY BOTTAL','M','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'PCS',0,0
'BT018','EMPTY BAHAR LIQUID BOTTLE 900ML (WHITE)','M','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,'PCS',0,0
'BT019','BAHAR LIQUID BOTTLE 900ML CAP (WHITE)','M','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,'PCS',0,0
'BT020','RED CAP EMPTY BOTTLE 5KG','M','PCS',0,0,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'PCS',0,0
'BT021','SEAL EMPTY BOTTLE 5KG','M','PCS',0,0,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'PCS',0,0
'BTC001','BAHAR TOILET CLEANER 500/12','F','CRTN',0,1650,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'500ML',0,0
'BTC002','BAHAR TOILET CLEANER 500ML','F','BOTL',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'500ML',0,0
'BTC003','BRILLO TOILET CLEANER 500ML','F','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'500ML',0,0
'BTC004','BRILLO TOILET CLEANER 500/12','F','CRTN',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'500 ML',0,0
'BTC005','BRILLO TOILET CLEANER 250/24','F','CRTN',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'250 ML',0,0
'BTC006','ZORO TOILET CLEANER 500/12','F','CRTN',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'500 GRAM',0,0
'BTC007','TOILET CLEANER(SAADA) 500/12','F','CRTN',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'BTC008','ETMAAD TOILET CLEANER 500/12','F','CRTN',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'500 ML',0,0
'BTC009','ETMAAD TOILET CLEANER 250/24','F','CRTN',24,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'250ML',0,0
'BTC010','BAHAR TOILET CLEANER 250/24','F','CRTN',0,2000,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'250 ML',0,0
'BTC011','ARGHAWAN TOILET CLEANER 500/12','F','CRTN',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'500 ML',0,0
'BTC012','RAHIL TOILET CLEANER 500/12','F','CRTN',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'500ML',0,0
'BTC013','BRILLO TOILET CLEANER 250ML','F','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'PCS',0,0
'BTC014','SAMARA GOLD TOILET CLEANER 500/12','F','CRTN',0,0,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'500ML',0,0
'CC0001','CC FRUITY ORANGE (50/72) 3.6KG','F','CRTN',0,0,820,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,'72 PCS',0,0
'CC0002','CC FRUITY LEMON(50/72) 3.6KG','F','PCS',0,0,820,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,'72 PCS',0,0
'CC0003','CC FRUITY ORANGE 100/48','F','CRTN',48,0,1250,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'100 GRAM',0,0
'CC0004','CC FRUITY PEACH 100/48','F','PCS',48,0,1250,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'109',0,0
'CC0005','CC FRUITY LEMON 100/48 ','F','CRTN',48,0,1220,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'100 GRAM',0,0
'CC0006','CC PITTA SADA 150/40 6KG','F','CRTN',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'150 GRAM',0,0
'CC0007','CC BEAUTY PINK SOAP 115/48','F','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'115 GRAM',0,0
'CC0008','CC BEAUTY GREEN SOAP 115/48','F','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'115 GRAM',0,0
'CC0009','CC BEAUTY WHITE 115/48','F','CRTN',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'115 GRAM',0,0
'CC0010','CC BROWN 2 TIKKI DEY 250/40','F','CRTN',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'250 GRAM',0,0
'CC0011','CC LAUNDRY BROWN 2 TIKKI PACK DIE (250/40)','F','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CC0012','CC BEAUTY MILKY SOAP 30/144','F','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'30 GRAM',0,0
'CC0013','CC BEAUTY PINK  SOAP 30/144','F','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'30 GRAM',0,0
'CC0014','CC BEAUTY MOISTURIZER SOAP 115/48','F','CRTN',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,'115 GRAM',0,0
'CC0015','CC BROWN CHAKOR DIE 2 TIKI 245/40','F','CRTN',0,0,0,0,'1','USMAN',0,0,'100001','INVENTORY A/C',0,'245/40',0,0
'CLY001','LASHKARA W/P RS.10','O','PCS',0,0,0,0,'1','Waqas',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY002','LASHKARA W/P 1KG','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY003','RING D/W RS.20','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY004','JAGMAG DETERGENT RS. 10','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY005','RING D/W GOLA (SMALL)','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY006','JAGMAG DETERGENT 1KG','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY007','RING D/W RS.10','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY008','LASHKARA W/P 5KG','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY009','RING D/W GOLA (MEDIUM)','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY010','RING D/W GOLA LARGE','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY011','JAGMAG DETERGENT 500 GRAMS','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY012','JAGMAG DETERGENT 5KG','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY013','LASHKARA W/P 500GRAMS','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY014','BAHAR D/W SMALL','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY015','BAHAR D/W LARGE','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY016','TRAIN W/P 1 KG','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY017','TRAIN D/W RS.20','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY018','TRAIN D/W RS. 10','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY019','TRAIN W/P 500GRAMS','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY020','TRAIN D/W SMALL','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY021','TRAIN D/W LONG BAR','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY022','TRAIN W/P RS. 10','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
'CLY023','TRAIN W/P 5KG','O','PCS',0,0,0,0,'1','HAMMAD',0,0,'100001','INVENTORY A/C',0,,0,0
