'03',315,'PTF011','TARANUM CEILING BODY SOLAR BOX C4 P5 LY',0,1007,0,
'03',316,'PTF012','TARANUM CEILING BLADE 220V BOX C4 P3 LN',0,1030,0,
'03',317,'PTF013','TARANUM CEILING BLADE SOLAR BOX C4 P3 LN',0,998,0,
'03',318,'PTF014','TARANUM CEILING BODY YELLOW 220V BOX C4 P5 LY',0,1154,0,
'03',319,'PTF015','TARANUM CEILING BLADE YELLOW 220V BOX C4 P3 LN',0,1058,0,
'03',320,'PTF017','TARANUM CEILING MASTER CARTON 2IN1 25*41',0,102,0,
'03',321,'RAP001','RAPER TRAIN DISHWASH RS.20 260 GRM',0,243,0,
'03',322,'RAP002','RAPER LASHKARA SASHAY 10 RS',0,226,0,
'03',323,'RAP003','RAPER LASHKARA 400 GRM',0,621,0,
'03',324,'RAP005','RAPER JAGMAG SASHAY RS.10',0,252,0,
'03',325,'RAP006','RAPER LASHKARA 1 KG',0,160,0,
'03',326,'RAP007','RAPER JAGMAG 1000 GRM',0,672,0,
'03',327,'RAP008','RAPER JAGMAG 500 GRM',0,342,0,
'03',328,'RAP010','RAPER TRAIN DISHWASH RS10',0,494.5,0,
'03',329,'RAP011','RAPER LASHKARA 5 KG',0,91,0,
'03',330,'RAP012','LASHKARA BAG 4KG',0,16000,0,
'03',331,'RAP013','RAPER BRILLO DETERGENT 1KG',0,150,0,
'03',332,'RAP014','RAPER TRAIN DETERGENT 1/2 KG',0,1118,0,
'03',333,'RAP015','RAPER TRAIN DETERGENT 1 KG',0,1339,0,
'03',334,'RAP016','RAPER TRAIN DETERGENT 5KG',0,2180,0,
'03',335,'RAP017','RAPER RAHIL DETERGENT 1KG',0,70,0,
'03',336,'RAP018','RAPER RAHIL DETERGENT 3KG',0,100,0,
'03',337,'RAP019','RAPER TRAIN DISHWASH JUMBO',0,232.5,0,
'03',338,'RAP020','RAPER PUNJAB DISHWASH 175MM',0,226,0,
'03',339,'RAP021','RAPER BACHAT 1 KG',0,556,0,
'03',340,'RAP022','RAPER BAHAR D/W 240GRMS',0,323,0,
'03',341,'RAP023','RAPER BRILLO DETERGENT 500GRMS',0,45,0,
'03',342,'RAP024','RAPER BRILLO DETERGENT SASHAY 10RPS',0,530,0,
'03',343,'RAP025','RAPER TRAIN DETERGENT SASHAY 10RPS',0,424,0,
'03',344,'RAP026','RAPER BRILLO DISHWASH 180/48',0,72.5,0,
'03',345,'RAP028','RAPER BAHAR D/W 120 GRMS',0,521.5,0,
'03',346,'RAP032','BACHAT DISHWASH RAPER RS.20',0,148.5,0,
'03',347,'RAP033','RAPER  PUNJAB DISHWASH 220MM(20Rs)',0,425,0,
'03',348,'RAP036',' TRAIN EMPTY BAG 10KG',0,6500,0,
'03',349,'RAP039','TRAIN EMPTY BAG 20KG',0,100,0,
'03',350,'RAP040','RAPER BACHAT 1/2 KG',0,25,0,
'03',351,'RAP042','RAPER RAHIL 5KG ',0,140,0,
'03',352,'RAP044','SAGA DETERGENT RS#10',0,65,0,
'03',353,'RAP046','SAGA DISHWASH SMALL (YELLOW)',0,138,0,
'03',354,'RAP047','SAGA DISHWASH SMALL (GREEN)',0,283.5,0,
'03',355,'RAP048','SAGA DETERGENT POWDER 1KG',0,180,0,
'03',356,'RAP049','SAGA DETERGENT POWDER 500GRAM',0,270,0,
'03',357,'RAP050','SAGA DISHWASH MEDIUM SIZE',0,112,0,
'03',358,'RAP053','RAPER RING DISHWASH MINI LONGBAR',0,171,0,
'03',359,'RAP054','RAPER STAR DETERGENT 1KG',0,175.4,0,
'03',360,'RAP055','RAPER STAR DETERGENT 10Rs',0,14.56,0,
'03',361,'RAP057','BOXER DISHWASH BAR MILKY (200MM)',0,8,0,
'03',362,'RAP058','RAPER BOXER DETERGENT 1KG ',0,438,0,
'03',363,'RAP059','RAPER STAR DETERGENT 500GRAMS',0,147.2,0,
'03',364,'RAP060','RAPER BRILLO DISHWASH 80/72',0,279.3,0,
'03',365,'RAP061','RAPER BACHAT DETERGENT  RS. 50',0,240,0,
'03',366,'RAP062','TIGON DISH WASH 90 GRAM',0,13,0,
'03',367,'RAP063','TIGON DISH WASH 180 GRAM',0,17,0,
'03',368,'RAP065','BOXER DETERGENT SACHAY',0,240,0,
'03',369,'RAP068','OLYMPIA RAPER NO#1 280/36',0,310,0,
'03',370,'RAP069','OLYMPIA RAPER NO#1 80/48',0,360,0,
'03',371,'RAP071','SAFA DETERGENT RAPER 500 GRAM',0,240,0,
'03',372,'RAP073','RAPER VANIZA FRUITY SOAP',0,410,0,
'03',373,'RAP079','RAPER HARMOHNY FRUITY SOAP LEMON',0,810,0,
'03',374,'RAP081','RAPER VANIZA ORANGE',0,440,0,
'03',375,'RAP085','RAPER BAHAR DETERGENT 500 GRAM',0,1105,0,
'03',376,'RAP086','RAPER BAHAR DETERGENT 1KG',0,730,0,
'03',377,'RAP091','RAPER HUNI DETERGENT 500GRAM',0,464,0,
'03',378,'RAP092','RAPER HUNI DETERGENT RS10',0,281.15,0,
'03',379,'RAP093','RAPER HUNI DETERGENT 1KG',0,206,0,
'03',380,'RAP097','SHAHZAIN SOAP PINK',0,277,0,
'03',381,'RAP099','JAGMAG 5KG ',0,30,0,
'03',382,'RAP108','RAPER RING 260/36',0,156,0,
'03',383,'RAP109','RAPER RING 130/36',0,78.66,0,
'03',384,'RAP110','RAPER RING GOLA 130/36',0,405.5,0,
'03',385,'RAP112','RAPER LASHKARA 500GRM',0,196,0,
'03',386,'RAP113','RAPER JAGMAG DETERGENT 250GRAM RED',0,210,0,
'03',387,'RAP114','RAPER JAGMAG DETERGENT SHASAY RED',0,350,0,
'03',388,'RAP115','RAPER JAGMAG DETERGENT SHASAY BLUE',0,580,0,
'03',389,'RAP116','RAPER BAHAR DETERGENT SHASAY',0,380.25,0,
'03',390,'RAP117','RAPER BOXER DETERGENT RS50',0,120,0,
'03',391,'RAP118','RAPER FOJI COOKING OIL ',0,52,0,
