10072,1,'DT1004','LASHKARA DETERGENT 800/10','M',120,'CRTN',
10072,2,'DT1002','LASHKARA DETERGENT 350/24','M',25,'CRTN',
10072,3,'DW1002','TRAIN DISHWASH 240/36','M',75,'CRTN',
10072,4,'DT2003','TRAIN DETERGENT 10KG','M',30,'BAG',
10072,5,'DT2002','TRAIN DETERGENT 5KG  BAG','M',10,'PCS',
10073,1,'DW1004','TRAIN LONG BAR 390/24','M',2,'CRTN',
10073,2,'DT1004','LASHKARA DETERGENT 800/10','M',30,'CRTN',
10073,3,'DT1002','LASHKARA DETERGENT 350/24','M',20,'CRTN',
10073,4,'DW1002','TRAIN DISHWASH 240/36','M',100,'CRTN',
10073,5,'DW1001','TRAIN DISHWASH 120/72','M',22,'CRTN',
10073,6,'DT2002','TRAIN DETERGENT 5KG  BAG','M',20,'PCS',
10073,7,'DT2003','TRAIN DETERGENT 10KG','M',5,'BAG',
10074,1,'DT1004','LASHKARA DETERGENT 800/10','M',100,'CRTN',
10074,2,'DT1002','LASHKARA DETERGENT 350/24','M',40,'CRTN',
10074,3,'DT2002','TRAIN DETERGENT 5KG  BAG','M',20,'PCS',
10074,4,'DW1002','TRAIN DISHWASH 240/36','M',75,'CRTN',
10074,5,'DW1001','TRAIN DISHWASH 120/72','M',25,'CRTN',
10075,1,'DT1004','LASHKARA DETERGENT 800/10','M',100,'CRTN',
10075,2,'DT1002','LASHKARA DETERGENT 350/24','M',100,'CRTN',
10075,3,'DW1002','TRAIN DISHWASH 240/36','M',78,'CRTN',
10075,4,'DW1001','TRAIN DISHWASH 120/72','M',26,'CRTN',
10076,1,'DT1006','LASHKARA DETERGENT 5KG','M',10,'BAG',
10076,2,'DT1004','LASHKARA DETERGENT 800/10','M',5,'CRTN',
10076,3,'DT1001','LASHKARA DETERGENT 55/48','M',5,'CRTN',
10076,4,'DW1002','TRAIN DISHWASH 240/36','M',10,'CRTN',
10076,5,'DW1003','TRAIN DISHWASH 120/36','M',10,'CRTN',
10076,6,'DT9001','JAGMAG DETERGENT 4KG/6','M',2,'CRTN',
10077,1,'DT1002','LASHKARA DETERGENT 350/24','M',132,'CRTN',
10077,2,'DT1004','LASHKARA DETERGENT 800/10','M',244,'CRTN',
10077,3,'DT2002','TRAIN DETERGENT 5KG  BAG','M',60,'PCS',
10078,1,'DW1002','TRAIN DISHWASH 240/36','M',1,'CRTN',
10079,1,'DW1001','TRAIN DISHWASH 120/72','M',1,'CRTN',
10080,1,'DT1004','LASHKARA DETERGENT 800/10','M',250,'CRTN',
