15321,2024-08-20 00:00,'200264','V','EAGLE PAPER MILLS',,,0,901395,'1','1','HAMMAD',2024-08-20 15:42:09.965000,,'LET-1566 (MANZOOR)',5321,,'01','400001','PURCHASE A/C'
15322,2024-08-20 00:00,'200256','V','KALEEM ULLAH FIRE WOOD',,,0,195840,'1','1','Waqas',2024-08-20 19:55:22.137000,,'LES-8324 (HEKMAT)',5322,,'01','400001','PURCHASE A/C'
15323,2024-08-21 00:00,'200141','V','CAPTAIN-PQ CHEMICAL INDUSTRIES (PVT) LTD','SARGODHA ROAD, FAISALABAD','FAISALABAD',0,1591823,'1','1','Waqas',2024-08-21 15:45:49.196000,,'LES-5222',5323,'FAISALABAD','03','400001','PURCHASE A/C'
15324,2024-08-21 00:00,'200203','V','SCAN WORLD DIGITAL FLEXO','MAIN CANAL ROAD, MALIK PUR, FAISALABAD','FAISALABAD',0,1,'1','1','Waqas',2024-08-21 20:26:25.848000,,'BILTY NO#125/1',5324,'FAISALABAD','01','400001','PURCHASE A/C'
15325,2024-08-21 00:00,'200024','V','PEARL GAS (PRIVATE) LIMITED (AKBAR ALI)','16-A FIRST FLOOR, SADIQ PLAZA SHARA-E-QUAID E AZAM LAHORE','LAHORE',0,708918,'1','1','Waqas',2024-08-21 20:28:41.708000,,'TAQ -430 (ZAFAR)',5325,'LAHORE','03','400001','PURCHASE A/C'
15326,2024-08-21 00:00,'200231','V','ALI HASSAN BOTTLE STORE',,,0,29150,'1','1','HAMMAD',2024-08-22 10:45:53.320000,,'BILTY NO#7965/01',5326,,'01','400001','PURCHASE A/C'
15327,2024-08-21 00:00,'200025','V','INSAAF FOODS','KOLIYAN ROAD DINGA','DINGA',0,157876,'1','1','Waqas',2024-08-22 10:52:39.521000,,'E-1590 (AKHTAR)',5327,'DINGA','03','400001','PURCHASE A/C'
15328,2024-08-21 00:00,'200277','V','PURECHEM TRADERS','551-E SUNDAR IND ESTATE,LAHORE.',,0,107300,'1','1','HAMMAD',2024-08-22 10:54:20.097000,,'BILTY NO#8508/1',5328,,'01','400001','PURCHASE A/C'
15329,2024-08-21 00:00,'200161','V','HOUSE OF BOPP',,,0,276840,'1','1','HAMMAD',2024-08-22 10:57:00.886000,,'BILTY NO#8511/6',5329,,'01','400001','PURCHASE A/C'
15330,2024-08-21 00:00,'200190','V','FH INK & CHEMICALS (PVT) LTD','LAHORE','LAHORE',0,190500,'1','1','Waqas',2024-08-22 10:58:10.622000,,'BILTY NO#3299/10',5330,'LAHORE','01','400001','PURCHASE A/C'
15331,2024-08-22 00:00,'200303','V','HMS TRADING ENTERPRISES','101 MAIN LANDA BAZZAR LHR ','LAHORE',0,1224078,'1','1','HAMMAD',2024-08-22 11:26:32.141000,,'LET-4538 (ASAD SHAH)',5331,'LAHORE','01','400001','PURCHASE A/C'
15332,2024-08-22 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2253800,'1','1','HAMMAD',2024-08-22 15:43:21.511000,,'TKR-610',5332,'QAIDABAD','03','400001','PURCHASE A/C'
15333,2024-08-22 00:00,'200089','V','AL HASNAIN PAPER & BOARD MILL GUJRANWALA',,'GUJRANWALA',0,821978,'1','1','HAMMAD',2024-08-22 16:05:44.124000,,'LES-1412',5333,'GUJRANWALA','01','400001','PURCHASE A/C'
15334,2024-08-22 00:00,'200231','V','ALI HASSAN BOTTLE STORE',,,0,92750,'1','1','HAMMAD',2024-08-24 10:11:21.016000,,'BILTY NO#2105/5',5334,,'03','400001','PURCHASE A/C'
15335,2024-08-22 00:00,'200123','V','HI TECH INKS (RANA ZEESHA KHALID)','BEHIND FEDERAL URDU UNIVERSITY,AL-JANNAT ROAD,SAGIAN BY PASS LAHORE','LAHORE',0,160900,'1','1','Waqas',2024-08-24 10:12:04.415000,,'BILTY NO#2096/5',5335,'LAHORE','03','400001','PURCHASE A/C'
15336,2024-08-22 00:00,'200229','V','POLYMER CONTAINER (PVT) LTD','139-C,SMALL INDUSTRIAL ESTATE,SARGODHA ROAD, FAISALABAD','FAISALABAD',0,515296,'1','1','HAMMAD',2024-08-24 10:25:23.012000,,'BILTY NO#252/14',5336,'FAISALABAD','01','400001','PURCHASE A/C'
15337,2024-08-22 00:00,'200303','V','HMS TRADING ENTERPRISES','101 MAIN LANDA BAZZAR LHR ','LAHORE',0,431145,'1','1','HAMMAD',2024-08-24 10:27:25.144000,,'BILTY NO#3388/06',5337,'LAHORE','01','400001','PURCHASE A/C'
15338,2024-08-24 00:00,'200307','V','SHAHEEN SOAP STONE',,,0,127699,'1','1','Waqas',2024-08-24 11:55:33.335000,,'V#LZB-7957 (23.08.24)',5338,,'03','400001','PURCHASE A/C'
15339,2024-08-24 00:00,'200256','V','KALEEM ULLAH FIRE WOOD',,,0,174080,'1','1','Waqas',2024-08-24 12:00:48.019000,,'C-2236 (23.08.2024)',5339,,'01','400001','PURCHASE A/C'
15340,2024-08-24 00:00,'200308','V','ANMOL SALT DEALER ','KHUSHAB',,0,242500,'1','1','Waqas',2024-08-24 12:02:35.800000,,'V#4830 (23.08.2024)',5340,,'03','400001','PURCHASE A/C'
15341,2024-08-24 00:00,'200308','V','ANMOL SALT DEALER ','KHUSHAB',,0,350000,'1','1','Waqas',2024-08-24 12:04:26.544000,,'V#TAL-923 (23.08.2024)',5341,,'03','400001','PURCHASE A/C'
15342,2024-08-24 00:00,'200025','V','INSAAF FOODS','KOLIYAN ROAD DINGA','DINGA',0,178324,'1','1','Waqas',2024-08-24 12:06:04.169000,,'V#JMI-194 ',5342,'DINGA','03','400001','PURCHASE A/C'
15343,2024-08-24 00:00,'100168','C','SHAFI SONS PACKAGES',,'GUJRAT',0,28700,'1','1','Waqas',2024-08-24 12:14:14.650000,,'ATIF SB (RICKSHAW)',5343,'GUJRAT','03','400001','PURCHASE A/C'
15344,2024-08-24 00:00,'200024','V','PEARL GAS (PRIVATE) LIMITED (AKBAR ALI)','16-A FIRST FLOOR, SADIQ PLAZA SHARA-E-QUAID E AZAM LAHORE','LAHORE',0,316828,'1','1','Waqas',2024-08-24 21:23:59.207000,,'TMK-028',5344,'LAHORE','03','400001','PURCHASE A/C'
15345,2024-08-24 00:00,'200094','V','TUFAIL CHEMICAL & SURFACTANT (PVT) LTD ',,,0,13612470,'1','1','HAMMAD',2024-08-24 21:26:17.325000,,'E-3478',5345,,'03','400001','PURCHASE A/C'
15346,2024-08-25 00:00,'200099','V','ABDUL REHMAN  KHAN GRINDING',,'ABBOTABAD',0,301200,'1','1','HAMMAD',2024-08-25 23:42:27.458000,,'TAQ-968',5346,'ABBOTABAD','03','400001','PURCHASE A/C'
15347,2024-08-25 00:00,'200306','V','HM CHEMICALS (PVT) LTD ','GOJRA ROAD PENSIRA ,FAISALABAD.','FAISALABAD',0,14558175,'1','1','HAMMAD',2024-08-26 12:46:15.515000,,'TUE-764',5347,'FAISALABAD','03','400001','PURCHASE A/C'
15348,2024-08-26 00:00,'200312','V','SR TRADERS (JOTHANA SALT STONE)','JOTHANA GAREEB WALL',,0,149760,'1','1','HAMMAD',2024-08-26 13:20:31.541000,,'AP-0159',5348,,'03','400001','PURCHASE A/C'
15349,2024-08-26 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2253800,'1','1','Waqas',2024-08-26 14:54:57.860000,,'LES-6451 ',5349,'QAIDABAD','03','400001','PURCHASE A/C'
15350,2024-08-26 00:00,'100703','C','LAL SOAP FACTORY',,,0,3600000,'1','1','HAMMAD',2024-08-27 09:06:04.540000,,'BILTY NO#090/5',5350,,'03','400001','PURCHASE A/C'
15351,2024-08-26 00:00,'200209','V','CHINA BOOSTER (MUHAMMAD AZAM)','45 ROHI NALA, 22KM OFF FEROZPUR ROAD NEAR GJUMATTA LAHORE','LAHORE',3,1,'1','1','HAMMAD',2024-08-27 09:16:24.844000,,'BILTY NO#7557/4',5351,'LAHORE','01','400001','PURCHASE A/C'
15352,2024-08-26 00:00,'200123','V','HI TECH INKS (RANA ZEESHA KHALID)','BEHIND FEDERAL URDU UNIVERSITY,AL-JANNAT ROAD,SAGIAN BY PASS LAHORE','LAHORE',0,398625,'1','1','Waqas',2024-08-27 09:19:44.384000,,'BILTY NO#7382/4 & 7444/11',5352,'LAHORE','03','400001','PURCHASE A/C'
15353,2024-08-27 00:00,'200295','V','PARCO PEARL GAS PRIVATE LIMITED (IFS CHEMICALS)','16-A,FIRST FLOOR,SADIQ PLAZA 69,SHARA-E-AZAM','LAHORE',0,684500,'1','1','Waqas',2024-08-27 15:52:58.592000,,'TAQ-430',5353,'LAHORE','01','400001','PURCHASE A/C'
15354,2024-08-27 00:00,'200307','V','SHAHEEN SOAP STONE',,,0,132930,'1','1','HAMMAD',2024-08-27 16:36:18.604000,,'K-8323',5354,,'03','400001','PURCHASE A/C'
15355,2024-08-27 00:00,'200141','V','CAPTAIN-PQ CHEMICAL INDUSTRIES (PVT) LTD','SARGODHA ROAD, FAISALABAD','FAISALABAD',0,1551318,'1','1','HAMMAD',2024-08-27 16:58:01.244000,,'FDO-7917 (ANWAR)',5355,'FAISALABAD','03','400001','PURCHASE A/C'
15356,2024-08-28 00:00,'200308','V','ANMOL SALT DEALER ','KHUSHAB',,0,300000,'1','1','HAMMAD',2024-08-28 19:47:08.991000,,'LXK-8121',5356,,'03','400001','PURCHASE A/C'
15357,2024-08-28 00:00,'200050','V','MITHO KHAAD ',,,0,141000,'1','1','HAMMAD',2024-08-28 19:49:41.309000,,'FAKHAR ALI',5357,,'03','400001','PURCHASE A/C'
15358,2024-08-28 00:00,'200099','V','ABDUL REHMAN  KHAN GRINDING',,'ABBOTABAD',0,301800,'1','1','HAMMAD',2024-08-28 19:50:17.564000,,'TAQ-968',5358,'ABBOTABAD','03','400001','PURCHASE A/C'
15359,2024-08-28 00:00,'200235','V','KAMOKI PRESS',,,21,1,'1','1','HAMMAD',2024-08-29 09:31:16.427000,,'JAVED',5359,,'01','400001','PURCHASE A/C'
15360,2024-07-25 00:00,'100703','C','LAL SOAP FACTORY',,,0,740000,'1','1','Waqas',2024-08-29 18:37:38.635000,,'PUR ABDULLAH ZAKI SB',5360,,'03','400001','PURCHASE A/C'
15361,2024-08-29 00:00,'200009','V','ITTEHAD CHEMICALS LIMITED','39-EMPRESS ROAD LAHORE ','LAHORE',0,2777974,'1','1','HAMMAD',2024-08-29 19:06:48.388000,,'NRB-786',5361,'LAHORE','03','400001','PURCHASE A/C'
15362,2024-08-29 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2253800,'1','1','Waqas',2024-08-29 19:08:42.251000,,'LES-6451',5362,'QAIDABAD','03','400001','PURCHASE A/C'
15363,2024-08-29 00:00,'200264','V','EAGLE PAPER MILLS',,,0,4166415,'1','1','HAMMAD',2024-08-29 19:10:45.106000,,'TML-983',5363,,'01','400001','PURCHASE A/C'
15364,2024-08-29 00:00,'200146','V','BB CHAMPACK',,,0,541372,'1','1','HAMMAD',2024-08-29 19:16:16.296000,,'BILTY NO#8364/8',5364,,'01','400001','PURCHASE A/C'
15365,2024-08-29 00:00,'200203','V','SCAN WORLD DIGITAL FLEXO','MAIN CANAL ROAD, MALIK PUR, FAISALABAD','FAISALABAD',4,1,'1','1','HAMMAD',2024-08-29 19:20:38.270000,,'BILTY NO#705/05',5365,'FAISALABAD','01','400001','PURCHASE A/C'
15366,2024-08-29 00:00,'200209','V','CHINA BOOSTER (MUHAMMAD AZAM)','45 ROHI NALA, 22KM OFF FEROZPUR ROAD NEAR GJUMATTA LAHORE','LAHORE',0,95400,'1','1','Waqas',2024-08-29 19:25:15.069000,,'BILTY NO#7630/5',5366,'LAHORE','01','400001','PURCHASE A/C'
15367,2024-08-29 00:00,'200123','V','HI TECH INKS (RANA ZEESHA KHALID)','BEHIND FEDERAL URDU UNIVERSITY,AL-JANNAT ROAD,SAGIAN BY PASS LAHORE','LAHORE',0,277100,'1','1','Waqas',2024-08-29 19:25:52.372000,,'BILTY NO#7617/09',5367,'LAHORE','01','400001','PURCHASE A/C'
15368,2024-08-29 00:00,'200165','V','WYM PACKAGES','PLAZA NO#11 COMMERCIAL BLOCK A PAK ARAB SOCIETY','LAHORE',4,1,'1','1','HAMMAD',2024-08-29 19:29:37.467000,,'BILTY NO#6701/5',5368,'LAHORE','01','400001','PURCHASE A/C'
15369,2024-08-29 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,162500,'1','1','Waqas',2024-08-31 10:19:53.028000,,'LES-5435 (SHAHZAD)',5369,'QAIDABAD','01','400001','PURCHASE A/C'
15370,2024-08-29 00:00,'200313','V','PAKISTAN SYNTHETIC LTD (PSL)',,,0,437760,'1','1','HAMMAD',2024-08-31 10:26:25.244000,,'LES-5435 (SHAHZAD)',5370,,'03','400001','PURCHASE A/C'
15371,2024-08-29 00:00,'200032','V','TACIT TRADERS KARACHI (YAQOOB DYE)','JODIYA BAZAR','KARACHI',0,1140000,'1','1','HAMMAD',2024-08-31 10:30:52.925000,,'BILTY NO#153/20',5371,'KARACHI','03','400001','PURCHASE A/C'
15372,2024-08-29 00:00,'200146','V','BB CHAMPACK',,,0,162400,'1','1','HAMMAD',2024-08-31 10:33:36.694000,,'BILTY NO#8914/4',5372,,'01','400001','PURCHASE A/C'
15373,2024-08-31 00:00,'200202','V','CH SHAFIQ MANUFACTURING (PVT) LTD','BUILDING34-C FLOOR,JAMI COMMERCIAL AREA STREET#3 DHA PHASE 7 ','KARACHI',0,15278310,'1','1','Waqas',2024-08-31 19:42:18.790000,,'K-8070 (HABIB UR REHMAN)',5373,'KARACHI','03','400001','PURCHASE A/C'
15374,2024-08-31 00:00,'200295','V','PARCO PEARL GAS PRIVATE LIMITED (IFS CHEMICALS)','16-A,FIRST FLOOR,SADIQ PLAZA 69,SHARA-E-AZAM','LAHORE',0,629318,'1','1','Waqas',2024-08-31 19:43:20.883000,,'TMK-028',5374,'LAHORE','03','400001','PURCHASE A/C'
15375,2024-08-13 00:00,'200190','V','FH INK & CHEMICALS (PVT) LTD','LAHORE','LAHORE',0,182500,'1','1','Waqas',2024-09-01 16:44:17.802000,,'BILTY NO#8080/10',5375,'LAHORE','01','400001','PURCHASE A/C'
15376,2024-09-01 00:00,'100168','C','SHAFI SONS PACKAGES',,'GUJRAT',0,39000,'1','1','Waqas',2024-09-01 17:17:04.420000,,'ATIF',5376,'GUJRAT','03','400001','PURCHASE A/C'
15377,2024-09-01 00:00,'200308','V','ANMOL SALT DEALER ','KHUSHAB',,0,362500,'1','1','HAMMAD',2024-09-01 18:46:59.671000,,'TKJ-496 (IRFAN)',5377,,'03','400001','PURCHASE A/C'
15378,2024-09-01 00:00,'200209','V','CHINA BOOSTER (MUHAMMAD AZAM)','45 ROHI NALA, 22KM OFF FEROZPUR ROAD NEAR GJUMATTA LAHORE','LAHORE',0,127571,'1','1','Waqas',2024-09-01 18:55:21.937000,,'BILTY NO#2070/5',5378,'LAHORE','01','400001','PURCHASE A/C'
15379,2024-09-01 00:00,'200123','V','HI TECH INKS (RANA ZEESHA KHALID)','BEHIND FEDERAL URDU UNIVERSITY,AL-JANNAT ROAD,SAGIAN BY PASS LAHORE','LAHORE',0,164750,'1','1','Waqas',2024-09-01 18:56:11.424000,,'BILTY NO#2073/08',5379,'LAHORE','01','400001','PURCHASE A/C'
15380,2024-09-01 00:00,'200123','V','HI TECH INKS (RANA ZEESHA KHALID)','BEHIND FEDERAL URDU UNIVERSITY,AL-JANNAT ROAD,SAGIAN BY PASS LAHORE','LAHORE',0,74400,'1','1','Waqas',2024-09-01 18:57:37.574000,,'BILTY NO#7649/01',5380,'LAHORE','01','400001','PURCHASE A/C'
15381,2024-09-01 00:00,'200061','V','SUMMAR DYING',,'LAHORE',0,250000,'1','1','HAMMAD',2024-09-01 18:58:48.479000,,'BILTY NO#8913/10',5381,'LAHORE','03','400001','PURCHASE A/C'
15382,2024-09-01 00:00,'200165','V','WYM PACKAGES','PLAZA NO#11 COMMERCIAL BLOCK A PAK ARAB SOCIETY','LAHORE',3,1,'1','1','HAMMAD',2024-09-01 19:00:23.031000,,'BILTY NO#7634/4',5382,'LAHORE','01','400001','PURCHASE A/C'
15383,2024-09-02 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2328600,'1','1','Waqas',2024-09-02 21:33:10.806000,,'TAR-496 ',5383,'QAIDABAD','03','400001','PURCHASE A/C'
15384,2024-09-03 00:00,'200141','V','CAPTAIN-PQ CHEMICAL INDUSTRIES (PVT) LTD','SARGODHA ROAD, FAISALABAD','FAISALABAD',0,1481202,'1','1','Waqas',2024-09-03 19:55:02.824000,,'FDO-7917 (ANWAR)',5384,'FAISALABAD','03','400001','PURCHASE A/C'
15385,2024-09-03 00:00,'200024','V','PEARL GAS (PRIVATE) LIMITED (AKBAR ALI)','16-A FIRST FLOOR, SADIQ PLAZA SHARA-E-QUAID E AZAM LAHORE','LAHORE',0,735111,'1','1','Waqas',2024-09-03 19:56:02.745000,,'TAQ-430',5385,'LAHORE','03','400001','PURCHASE A/C'
15386,2024-09-03 00:00,'200028','V','CH ABDUL RASHID FAISLABAD','SAMUNDARI ROAD,D TYPE COLONY,STOP NO.5,OPP TAJAMAL FLOOR MILL','FAISALABAD',0,150000,'1','1','Waqas',2024-09-03 19:57:10.488000,,'TKZ-312',5386,'FAISALABAD','03','400001','PURCHASE A/C'
15387,2024-09-04 00:00,'200025','V','INSAAF FOODS','KOLIYAN ROAD DINGA','DINGA',0,130610,'1','1','HAMMAD',2024-09-04 15:21:09.293000,,'E-5719 (RAYASAT)',5387,'DINGA','03','400001','PURCHASE A/C'
15388,2024-09-04 00:00,'200235','V','KAMOKI PRESS',,,0,678750,'1','1','HAMMAD',2024-09-04 15:27:44.769000,,'SGS-121',5388,,'03','400001','PURCHASE A/C'
15389,2024-09-04 00:00,'200308','V','ANMOL SALT DEALER ','KHUSHAB',,0,250000,'1','1','HAMMAD',2024-09-04 15:56:30.834000,,'JT-4830',5389,,'03','400001','PURCHASE A/C'
15390,2024-09-04 00:00,'200314','V','TRI PACK FILMS LIMITED','PLOT NO. G-1 TO G-4,D-9 TO D-14, NORTH WEST INDUSTRIAL ZONE, PORT QASIM AUTHORITY, KARACHI WEST TWON','KARACHI',0,547825,'1','1','Waqas',2024-09-04 16:00:32.744000,,'TW-6550 (MAZHAR)',5390,'KARACHI','01','400001','PURCHASE A/C'
15391,2024-09-04 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2253800,'1','1','Waqas',2024-09-04 17:50:58.620000,,'LZR-9505 (SHAHID)',5391,'QAIDABAD','03','400001','PURCHASE A/C'
15392,2024-09-04 00:00,'200297','V','ASIAN CHEMICALS (PVT) LTD','22KM GT ROAD KALA SHAH KAKU OPPOSITE RAVI RAYON, MURIDKE.','MURIDKE',0,620000,'1','1','HAMMAD',2024-09-05 09:32:47.646000,,'JGI-329 (YOUSUF)',5392,'MURIDKE','03','400001','PURCHASE A/C'
15393,2024-09-05 00:00,'100168','C','SHAFI SONS PACKAGES',,'GUJRAT',0,13000,'1','1','Waqas',2024-09-07 08:59:39.819000,,'yahya butt sb',5393,'GUJRAT','03','400001','PURCHASE A/C'
15394,2024-09-05 00:00,'200123','V','HI TECH INKS (RANA ZEESHA KHALID)','BEHIND FEDERAL URDU UNIVERSITY,AL-JANNAT ROAD,SAGIAN BY PASS LAHORE','LAHORE',0,122400,'1','1','Waqas',2024-09-07 09:03:13.368000,,'BILTY NO#2086/01',5394,'LAHORE','01','400001','PURCHASE A/C'
15395,2024-09-05 00:00,'200256','V','KALEEM ULLAH FIRE WOOD',,,0,182240,'1','1','Waqas',2024-09-07 09:07:04.701000,,'EA-4686',5395,,'01','400001','PURCHASE A/C'
15396,2024-09-05 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,1126900,'1','1','Waqas',2024-09-07 09:09:42.136000,,'LES-6351',5396,'QAIDABAD','03','400001','PURCHASE A/C'
15397,2024-09-05 00:00,'200307','V','SHAHEEN SOAP STONE',,,0,145880,'1','1','Waqas',2024-09-07 09:11:56.671000,,'Z-2006',5397,,'03','400001','PURCHASE A/C'
15398,2024-09-05 00:00,'200312','V','SR TRADERS (JOTHANA SALT STONE)','JOTHANA GAREEB WALL',,0,152685,'1','1','HAMMAD',2024-09-07 09:21:32.608000,,'RPT-8565 (KALEEM ULLAH)',5398,,'03','400001','PURCHASE A/C'
15399,2024-09-07 00:00,'200202','V','CH SHAFIQ MANUFACTURING (PVT) LTD','BUILDING34-C FLOOR,JAMI COMMERCIAL AREA STREET#3 DHA PHASE 7 ','KARACHI',0,15286875,'1','1','HAMMAD',2024-09-07 09:35:24.464000,,'P-5454 (M.JAVEED)',5399,'KARACHI','03','400001','PURCHASE A/C'
15400,2024-09-07 00:00,'100168','C','SHAFI SONS PACKAGES',,'GUJRAT',0,947940,'1','1','Waqas',2024-09-07 11:15:07.050000,,,5400,'GUJRAT','03','400001','PURCHASE A/C'
15401,2024-09-07 00:00,'200256','V','KALEEM ULLAH FIRE WOOD',,,0,319600,'1','1','Waqas',2024-09-07 13:55:52.614000,,'P-6815',5401,,'01','400001','PURCHASE A/C'
15402,2024-09-07 00:00,'200024','V','PEARL GAS (PRIVATE) LIMITED (AKBAR ALI)','16-A FIRST FLOOR, SADIQ PLAZA SHARA-E-QUAID E AZAM LAHORE','LAHORE',0,681078,'1','1','Waqas',2024-09-07 15:47:02.303000,,'TTA-143',5402,'LAHORE','03','400001','PURCHASE A/C'
15403,2024-09-08 00:00,'200025','V','INSAAF FOODS','KOLIYAN ROAD DINGA','DINGA',0,129724,'1','1','Waqas',2024-09-08 09:56:37.873000,,'C-1183 (KHAWAR)',5403,'DINGA','03','400001','PURCHASE A/C'
15404,2024-09-08 00:00,'200002','V','HORIZON PAPER MILLS','MR. ASHFAQ','HATTAR',0,891374,'1','1','Waqas',2024-09-08 12:28:13.705000,,'LES-8856',5404,'HATTAR','01','400001','PURCHASE A/C'
15405,2024-09-08 00:00,'200002','V','HORIZON PAPER MILLS','MR. ASHFAQ','HATTAR',0,847598,'1','1','Waqas',2024-09-09 09:25:44.513000,,'lxp-1145',5405,'HATTAR','01','400001','PURCHASE A/C'
15406,2024-09-08 00:00,'200123','V','HI TECH INKS (RANA ZEESHA KHALID)','BEHIND FEDERAL URDU UNIVERSITY,AL-JANNAT ROAD,SAGIAN BY PASS LAHORE','LAHORE',0,398750,'1','1','Waqas',2024-09-09 10:01:04.813000,,'BILTY NO#2274/12',5406,'LAHORE','01','400001','PURCHASE A/C'
15407,2024-09-08 00:00,'200229','V','POLYMER CONTAINER (PVT) LTD','139-C,SMALL INDUSTRIAL ESTATE,SARGODHA ROAD, FAISALABAD','FAISALABAD',0,204435,'1','1','HAMMAD',2024-09-09 10:03:26.652000,,'BILTY NO#547/3',5407,'FAISALABAD','01','400001','PURCHASE A/C'
15408,2024-09-08 00:00,'200209','V','CHINA BOOSTER (MUHAMMAD AZAM)','45 ROHI NALA, 22KM OFF FEROZPUR ROAD NEAR GJUMATTA LAHORE','LAHORE',3,1,'1','1','HAMMAD',2024-09-09 10:09:04.025000,,'BILTY NO#2318/1 & 2281/3',5408,'LAHORE','01','400001','PURCHASE A/C'
15409,2024-09-08 00:00,'200004','V','ABDULLAH ZAKI KARACHI','KARACHI','KARACHI',0,3773350,'1','1','HAMMAD',2024-09-09 10:14:59.184000,,'BILTY NO#369/6',5409,'KARACHI','03','400001','PURCHASE A/C'
15410,2024-09-09 00:00,'200099','V','ABDUL REHMAN  KHAN GRINDING',,'ABBOTABAD',0,303000,'1','1','HAMMAD',2024-09-09 21:59:29.559000,,'TAQ-968',5410,'ABBOTABAD','03','400001','PURCHASE A/C'
15411,2024-09-09 00:00,'200141','V','CAPTAIN-PQ CHEMICAL INDUSTRIES (PVT) LTD','SARGODHA ROAD, FAISALABAD','FAISALABAD',0,1735182,'1','1','HAMMAD',2024-09-09 22:00:44.215000,,'LRO-1237',5411,'FAISALABAD','03','400001','PURCHASE A/C'
15412,2024-09-10 00:00,'200024','V','PEARL GAS (PRIVATE) LIMITED (AKBAR ALI)','16-A FIRST FLOOR, SADIQ PLAZA SHARA-E-QUAID E AZAM LAHORE','LAHORE',0,511436,'1','1','Waqas',2024-09-10 15:58:50.820000,,'TAQ-429',5412,'LAHORE','03','400001','PURCHASE A/C'
15413,2024-09-10 00:00,'200025','V','INSAAF FOODS','KOLIYAN ROAD DINGA','DINGA',0,149453,'1','1','Waqas',2024-09-11 09:15:16.522000,,'C-1183',5413,'DINGA','03','400001','PURCHASE A/C'
15414,2024-09-10 00:00,'200025','V','INSAAF FOODS','KOLIYAN ROAD DINGA','DINGA',0,69145,'1','1','Waqas',2024-09-11 09:18:18.918000,,'XB-021 (MOHSIN)',5414,'DINGA','03','400001','PURCHASE A/C'
15415,2024-09-10 00:00,'200314','V','TRI PACK FILMS LIMITED','PLOT NO. G-1 TO G-4,D-9 TO D-14, NORTH WEST INDUSTRIAL ZONE, PORT QASIM AUTHORITY, KARACHI WEST TWON','KARACHI',0,663987,'1','1','HAMMAD',2024-09-11 09:24:39.090000,,'TMM-207',5415,'KARACHI','01','400001','PURCHASE A/C'
15416,2024-09-10 00:00,'200161','V','HOUSE OF BOPP',,,0,535629,'1','1','HAMMAD',2024-09-11 09:43:50.325000,,'BILTY NO#8153/08',5416,,'01','400001','PURCHASE A/C'
15417,2024-09-10 00:00,'200146','V','BB CHAMPACK',,,0,544856,'1','1','HAMMAD',2024-09-11 09:51:32.414000,,'BILTY NO#8159/04',5417,,'01','400001','PURCHASE A/C'
15418,2024-09-10 00:00,'200161','V','HOUSE OF BOPP',,,0,513923,'1','1','HAMMAD',2024-09-11 09:53:03.830000,,'BILTY NO#8075/08',5418,,'01','400001','PURCHASE A/C'
15419,2024-09-10 00:00,'200146','V','BB CHAMPACK',,,0,424968,'1','1','HAMMAD',2024-09-11 10:07:20.584000,,'BILTY NO#8769/6 & 8789/02',5419,,'01','400001','PURCHASE A/C'
15420,2024-09-11 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2328600,'1','1','Waqas',2024-09-11 19:09:04.482000,,'E-1663 (M.IQBAL)',5420,'QAIDABAD','03','400001','PURCHASE A/C'
15421,2024-09-11 00:00,'200305','V','M YASEEN AND SONS SALT DEALER','3KM RAWALPINDI ROAD, KHUSHAB.','KHUSHAB.',0,437500,'1','1','HAMMAD',2024-09-11 19:12:36.334000,,'FGD-9567 (NASAR IQBAL)',5421,'KHUSHAB.','03','400001','PURCHASE A/C'
15422,2024-09-11 00:00,'200141','V','CAPTAIN-PQ CHEMICAL INDUSTRIES (PVT) LTD','SARGODHA ROAD, FAISALABAD','FAISALABAD',0,887507,'1','1','HAMMAD',2024-09-12 09:15:50.296000,,'E-3712 ',5422,'FAISALABAD','03','400001','PURCHASE A/C'
15423,2024-09-11 00:00,'200123','V','HI TECH INKS (RANA ZEESHA KHALID)','BEHIND FEDERAL URDU UNIVERSITY,AL-JANNAT ROAD,SAGIAN BY PASS LAHORE','LAHORE',0,822375,'1','1','Waqas',2024-09-12 09:36:02.839000,,'BILTY NO#2369/25',5423,'LAHORE','01','400001','PURCHASE A/C'
15424,2024-09-11 00:00,'200123','V','HI TECH INKS (RANA ZEESHA KHALID)','BEHIND FEDERAL URDU UNIVERSITY,AL-JANNAT ROAD,SAGIAN BY PASS LAHORE','LAHORE',0,231500,'1','1','Waqas',2024-09-12 09:51:09.606000,,'BILTY NO#2463/7',5424,'LAHORE','01','400001','PURCHASE A/C'
